country,year,age_group,deaths
ben,2010,post,27122.216796875
ben,2011,post,27211.80078125
ben,2012,post,26939.376953125
ben,2013,post,27159.716796875
ben,2014,post,27178.640625
ben,2015,post,26292.1875
ben,2016,post,26073.314453125
ben,2017,post,25724.044921875
bfa,2000,post,78152.2109375
bfa,2001,post,72271.140625
bfa,2002,post,73877.1640625
bfa,2003,post,70827.6953125
bfa,2004,post,66440.46875
bfa,2005,post,64352.6953125
bfa,2006,post,62913.41796875
bfa,2007,post,60619.53515625
bfa,2008,post,57838.1484375
bfa,2009,post,73327.0546875
bfa,2010,post,55162.76953125
bfa,2011,post,51413.7734375
bfa,2012,post,59110.30859375
bfa,2013,post,46527.515625
bfa,2014,post,44248.20703125
bfa,2015,post,41608.04296875
bfa,2016,post,40497.4453125
bfa,2017,post,39425.48046875
bgd,2000,post,160687.125
bgd,2001,post,150586.296875
bgd,2002,post,140335.0625
bgd,2003,post,131935.125
bgd,2004,post,132940.859375
bgd,2005,post,123739.84375
bgd,2006,post,111376.765625
bgd,2007,post,90038.4453125
bgd,2008,post,85160.9609375
bgd,2009,post,78385.15625
bgd,2010,post,72813.453125
bgd,2011,post,68684.4453125
bgd,2012,post,62186.96484375
bgd,2013,post,57663.0546875
bgd,2014,post,53281.59765625
bgd,2015,post,48274.54296875
bgd,2016,post,45573.8125
bgd,2017,post,44843.40625
bgr,2000,post,649.9999389648438
bgr,2001,post,606.0
bgr,2002,post,572.0
bgr,2003,post,544.0
bgr,2004,post,520.0
bgr,2005,post,496.0
bgr,2006,post,475.9999694824219
bgr,2007,post,459.0
bgr,2008,post,443.0
bgr,2009,post,425.0000305175781
bgr,2010,post,405.0
bgr,2011,post,384.0
bgr,2012,post,361.0
bgr,2013,post,337.0000305175781
bgr,2014,post,313.0
bgr,2015,post,289.0000305175781
bgr,2016,post,268.0
bgr,2017,post,250.0
bhr,2000,post,112.0
bhr,2001,post,113.0
bhr,2002,post,113.0
bhr,2003,post,114.0
bhr,2004,post,116.0
bhr,2005,post,116.0
bhr,2006,post,115.0
bhr,2007,post,114.0
bhr,2008,post,111.0
bhr,2009,post,106.0
bhr,2010,post,102.0
bhr,2011,post,99.0
bhr,2012,post,96.0
bhr,2013,post,94.0
bhr,2014,post,93.0
bhr,2015,post,91.99999237060547
bhr,2016,post,91.0
bhr,2017,post,91.0
bhs,2000,post,42.999996185302734
bhs,2001,post,41.0
bhs,2002,post,39.0
bhs,2003,post,36.0
bhs,2004,post,34.0
bhs,2005,post,32.0
bhs,2006,post,30.0
bhs,2007,post,29.0
bhs,2008,post,29.000001907348633
bhs,2009,post,26.999998092651367
bhs,2010,post,27.0
bhs,2011,post,25.999998092651367
bhs,2012,post,24.0
bhs,2013,post,22.000001907348633
bhs,2014,post,21.999998092651367
bhs,2015,post,20.000001907348633
bhs,2016,post,19.0
bhs,2017,post,17.999998092651367
bih,2000,post,155.21188354492188
bih,2001,post,146.30226135253906
bih,2002,post,138.3177032470703
bih,2003,post,133.34718322753906
bih,2004,post,129.3723907470703
bih,2005,post,122.39486694335938
bih,2006,post,114.42041778564453
bih,2007,post,104.4924087524414
bih,2008,post,92.52149200439453
bih,2009,post,81.55585479736328
bih,2010,post,73.60260009765625
bih,2011,post,67.64424133300781
bih,2012,post,62.68391418457031
bih,2013,post,60.71942138671875
bih,2014,post,60.424522399902344
bih,2015,post,57.31356430053711
bih,2016,post,56.38313293457031
bih,2017,post,56.082950592041016
blr,2000,post,623.0
blr,2001,post,571.0000610351562
blr,2002,post,527.0
blr,2003,post,492.9999694824219
blr,2004,post,472.0
blr,2005,post,460.0
blr,2006,post,451.9999694824219
blr,2007,post,442.9999694824219
blr,2008,post,429.0
blr,2009,post,409.9999694824219
blr,2010,post,385.0
blr,2011,post,357.0
blr,2012,post,326.0
blr,2013,post,300.0
blr,2014,post,283.0
blr,2015,post,271.0
blr,2016,post,261.0
blr,2017,post,249.0
blz,2000,post,84.99998474121094
blz,2001,post,83.0
blz,2002,post,83.00000762939453
blz,2003,post,83.99998474121094
blz,2004,post,86.0
blz,2005,post,88.0
blz,2006,post,88.99999237060547
blz,2007,post,89.0
blz,2008,post,83.99999237060547
blz,2009,post,78.00000762939453
blz,2010,post,70.00000762939453
blz,2011,post,64.0
blz,2012,post,57.999996185302734
blz,2013,post,54.0
blz,2014,post,50.000003814697266
blz,2015,post,48.0
blz,2016,post,46.0
blz,2017,post,43.999996185302734
bol,2000,post,12575.9990234375
bol,2001,post,11794.0
bol,2002,post,10980.9990234375
bol,2003,post,10142.9990234375
bol,2004,post,9334.0
bol,2005,post,8587.0
bol,2006,post,7889.0
bol,2007,post,7258.00048828125
bol,2008,post,6713.0
bol,2009,post,6235.00048828125
bol,2010,post,5809.00048828125
bol,2011,post,5459.99951171875
bol,2012,post,5155.00048828125
bol,2013,post,4883.0
bol,2014,post,4652.0
bol,2015,post,4397.0
bol,2016,post,4226.0
bol,2017,post,4098.00048828125
bra,2000,post,58508.0
bra,2001,post,53274.00390625
bra,2002,post,48263.0
bra,2003,post,43568.0
bra,2004,post,39261.0
bra,2005,post,35354.0
bra,2006,post,31927.0
bra,2007,post,28943.998046875
bra,2008,post,26409.001953125
bra,2009,post,24384.0
bra,2010,post,22965.0
bra,2011,post,22003.001953125
bra,2012,post,21221.001953125
bra,2013,post,20322.0
bra,2014,post,19436.0
bra,2015,post,18878.0
bra,2016,post,19896.001953125
bra,2017,post,18552.0
brb,2000,post,23.0
brb,2001,post,23.0
brb,2002,post,23.0
brb,2003,post,21.999998092651367
brb,2004,post,22.0
brb,2005,post,21.0
brb,2006,post,20.0
brb,2007,post,19.000001907348633
brb,2008,post,18.0
brb,2009,post,18.0
brb,2010,post,18.000001907348633
brb,2011,post,17.0
brb,2012,post,16.000001907348633
brb,2013,post,16.0
brb,2014,post,16.0
brb,2015,post,16.0
brb,2016,post,15.000000953674316
brb,2017,post,15.000000953674316
brn,2000,post,50.0
brn,2001,post,49.0
brn,2002,post,48.0
brn,2003,post,46.0
brn,2004,post,44.0
brn,2005,post,43.000003814697266
brn,2006,post,41.0
brn,2007,post,39.000003814697266
brn,2008,post,38.00000762939453
brn,2009,post,37.000003814697266
brn,2010,post,37.0
brn,2011,post,36.999996185302734
brn,2012,post,38.0
brn,2013,post,38.999996185302734
brn,2014,post,39.000003814697266
brn,2015,post,39.0
brn,2016,post,39.0
brn,2017,post,39.0
btn,2000,post,769.235595703125
btn,2001,post,719.2398681640625
btn,2002,post,628.6118774414062
btn,2003,post,568.4022216796875
btn,2004,post,517.5036010742188
btn,2005,post,472.61053466796875
btn,2006,post,432.0900573730469
btn,2007,post,391.9999694824219
btn,2008,post,354.2601623535156
btn,2009,post,323.5687255859375
btn,2010,post,298.9568786621094
btn,2011,post,274.7713317871094
btn,2012,post,255.43849182128906
btn,2013,post,240.03228759765625
btn,2014,post,229.4050750732422
btn,2015,post,218.86526489257812
btn,2016,post,207.08489990234375
btn,2017,post,200.28253173828125
bwa,2000,post,3446.141357421875
bwa,2001,post,2834.9462890625
bwa,2002,post,2656.237060546875
bwa,2003,post,2489.917724609375
bwa,2004,post,2266.33154296875
bwa,2005,post,1938.2880859375
bwa,2006,post,1605.611328125
bwa,2007,post,1423.7515869140625
bwa,2008,post,1335.459716796875
bwa,2009,post,1206.8448486328125
bwa,2010,post,1014.4329833984375
bwa,2011,post,968.8305053710938
bwa,2012,post,862.8650512695312
bwa,2013,post,751.1796264648438
bwa,2014,post,739.7333984375
bwa,2015,post,709.8076171875
bwa,2016,post,688.58984375
bwa,2017,post,640.0
caf,2000,post,18798.958984375
caf,2001,post,18855.07421875
caf,2002,post,19004.623046875
caf,2003,post,18781.095703125
caf,2004,post,19509.890625
caf,2005,post,18699.953125
caf,2006,post,17688.4609375
caf,2007,post,17608.490234375
caf,2008,post,17470.166015625
caf,2009,post,16979.6875
caf,2010,post,16646.927734375
caf,2011,post,16994.12890625
caf,2012,post,15841.8203125
caf,2013,post,16020.6318359375
caf,2014,post,14811.23828125
caf,2015,post,14323.888671875
caf,2016,post,13842.2900390625
caf,2017,post,13329.767578125
can,2000,post,854.0
can,2001,post,810.0000610351562
can,2002,post,771.0000610351562
can,2003,post,741.0
can,2004,post,718.0
can,2005,post,704.9999389648438
can,2006,post,698.0000610351562
can,2007,post,696.9999389648438
can,2008,post,698.0
can,2009,post,699.0
can,2010,post,700.0000610351562
can,2011,post,698.0
can,2012,post,694.0
can,2013,post,688.0
can,2014,post,681.0
can,2015,post,672.0
can,2016,post,663.0000610351562
can,2017,post,652.0
che,2000,post,171.0
che,2001,post,162.0
che,2002,post,153.0
che,2003,post,146.0
che,2004,post,139.0
che,2005,post,131.0
che,2006,post,123.0
che,2007,post,117.0
che,2008,post,112.0
che,2009,post,108.0
che,2010,post,108.0
che,2011,post,108.0
che,2012,post,107.99999237060547
che,2013,post,108.99999237060547
che,2014,post,107.99999237060547
che,2015,post,107.0
che,2016,post,106.0
che,2017,post,104.00000762939453
chl,2000,post,1425.0001220703125
chl,2001,post,1319.9998779296875
chl,2002,post,1235.0
chl,2003,post,1166.0
chl,2004,post,1102.0
chl,2005,post,1040.0
chl,2006,post,986.0
chl,2007,post,946.0
chl,2008,post,912.9999389648438
chl,2009,post,872.9999389648438
chl,2010,post,823.9999389648438
chl,2011,post,777.0
chl,2012,post,739.9999389648438
chl,2013,post,708.0
chl,2014,post,673.0
chl,2015,post,635.0
chl,2016,post,599.0
chl,2017,post,571.0
chn,2000,post,258626.0
chn,2001,post,234205.03125
chn,2002,post,212449.0
chn,2003,post,193212.984375
chn,2004,post,177096.0
chn,2005,post,163621.0
chn,2006,post,152867.0
chn,2007,post,144132.015625
chn,2008,post,136849.0
chn,2009,post,130448.0
chn,2010,post,124128.984375
chn,2011,post,117748.0
chn,2012,post,110860.9921875
chn,2013,post,103997.0078125
chn,2014,post,97177.9921875
chn,2015,post,90425.0
chn,2016,post,83745.0
chn,2017,post,77489.0
civ,2000,post,65945.796875
civ,2001,post,66074.640625
civ,2002,post,65916.875
civ,2003,post,64761.1875
civ,2004,post,62858.7578125
civ,2005,post,60109.43359375
civ,2006,post,58019.78515625
civ,2007,post,57037.41015625
civ,2008,post,55817.78515625
civ,2009,post,54300.06640625
civ,2010,post,53675.171875
civ,2011,post,53166.27734375
civ,2012,post,51704.1328125
civ,2013,post,51042.046875
civ,2014,post,50425.4765625
civ,2015,post,49123.58984375
civ,2016,post,48199.3359375
civ,2017,post,47162.8515625
cmr,2000,post,73605.2265625
cmr,2001,post,75910.8046875
cmr,2002,post,69292.9296875
cmr,2003,post,68672.8671875
cmr,2004,post,68123.0546875
cmr,2005,post,67476.6796875
cmr,2006,post,66426.875
cmr,2007,post,65221.86328125
cmr,2008,post,63757.140625
cmr,2009,post,62581.84765625
cmr,2010,post,60460.46484375
cmr,2011,post,58739.3046875
cmr,2012,post,57012.44921875
cmr,2013,post,54958.59375
cmr,2014,post,53590.6328125
cmr,2015,post,52035.1328125
cmr,2016,post,49837.875
cmr,2017,post,48811.5859375
cod,2000,post,239153.515625
cod,2001,post,237478.828125
cod,2002,post,304813.15625
cod,2003,post,274745.46875
cod,2004,post,226640.21875
cod,2005,post,285518.21875
cod,2006,post,239104.984375
cod,2007,post,225929.5
cod,2008,post,230388.125
cod,2009,post,198467.140625
cod,2010,post,208270.859375
cod,2011,post,242440.21875
cod,2012,post,216489.65625
cod,2013,post,220216.09375
cod,2014,post,195807.5
cod,2015,post,200357.78125
cod,2016,post,233562.671875
cod,2017,post,189611.78125
cog,2000,post,10266.4716796875
cog,2001,post,10718.1298828125
cog,2002,post,11063.76171875
cog,2003,post,9956.748046875
cog,2004,post,9399.2021484375
cog,2005,post,8164.72412109375
cog,2006,post,7736.3271484375
cog,2007,post,7274.52734375
cog,2008,post,6737.9892578125
cog,2009,post,6446.02001953125
cog,2010,post,6194.85498046875
cog,2011,post,6101.931640625
cog,2012,post,5879.833984375
cog,2013,post,5667.27783203125
cog,2014,post,5422.15283203125
cog,2015,post,6254.5390625
cog,2016,post,5421.3427734375
cog,2017,post,5368.43603515625
cok,2000,post,3.000000238418579
cok,2001,post,4.0
cok,2002,post,2.999999761581421
cok,2003,post,3.0
cok,2004,post,2.0
cok,2005,post,3.0
cok,2006,post,2.0
cok,2007,post,2.0
cok,2008,post,2.0
cok,2009,post,2.0
cok,2010,post,1.0
cok,2011,post,1.0
cok,2012,post,2.0
cok,2013,post,1.9999998807907104
cok,2014,post,2.0
cok,2015,post,1.0
cok,2016,post,1.0
cok,2017,post,1.0
col,2000,post,9824.0009765625
col,2001,post,9462.0
col,2002,post,9114.0
col,2003,post,8799.0
col,2004,post,8494.0
col,2005,post,8184.00048828125
col,2006,post,7886.0
col,2007,post,7588.0
col,2008,post,7292.99951171875
col,2009,post,6994.0
col,2010,post,6704.0
col,2011,post,6435.0
col,2012,post,6155.00048828125
col,2013,post,5888.99951171875
col,2014,post,5654.99951171875
col,2015,post,5405.00048828125
col,2016,post,5190.0
col,2017,post,4991.00048828125
com,2000,post,1167.0
com,2001,post,1180.0
com,2002,post,1201.0
com,2003,post,1214.0
com,2004,post,1221.0
com,2005,post,1213.0001220703125
com,2006,post,1202.0
com,2007,post,1183.0001220703125
com,2008,post,1159.9998779296875
com,2009,post,1145.0
com,2010,post,1122.0
com,2011,post,1093.0001220703125
com,2012,post,1076.0
com,2013,post,1052.0
com,2014,post,1024.0001220703125
com,2015,post,1002.0
com,2016,post,979.0000610351562
com,2017,post,952.9999389648438
cpv,2000,post,231.52267456054688
cpv,2001,post,205.08694458007812
cpv,2002,post,187.48394775390625
cpv,2003,post,175.37071228027344
cpv,2004,post,168.16421508789062
cpv,2005,post,163.16688537597656
cpv,2006,post,142.24301147460938
cpv,2007,post,138.5979766845703
cpv,2008,post,134.63331604003906
cpv,2009,post,129.42703247070312
cpv,2010,post,119.19793701171875
cpv,2011,post,113.47599792480469
cpv,2012,post,106.68710327148438
cpv,2013,post,100.84937286376953
cpv,2014,post,95.0
cpv,2015,post,88.99999237060547
cpv,2016,post,84.99999237060547
cpv,2017,post,80.0
cri,2000,post,413.0
cri,2001,post,371.0000305175781
cri,2002,post,339.0
cri,2003,post,310.0
cri,2004,post,283.0
cri,2005,post,262.0
cri,2006,post,254.0
cri,2007,post,253.0
cri,2008,post,254.00001525878906
cri,2009,post,248.99998474121094
cri,2010,post,243.0
cri,2011,post,240.0
cri,2012,post,238.00001525878906
cri,2013,post,235.0
cri,2014,post,232.0
cri,2015,post,228.0
cri,2016,post,223.0
cri,2017,post,216.0
cub,2000,post,594.0
cub,2001,post,553.0
cub,2002,post,544.0
cub,2003,post,545.9999389648438
cub,2004,post,545.9999389648438
cub,2005,post,532.0
cub,2006,post,508.0
cub,2007,post,477.0000305175781
cub,2008,post,447.0
cub,2009,post,424.0
cub,2010,post,407.0
cub,2011,post,401.0
cub,2012,post,402.0
cub,2013,post,406.0
cub,2014,post,408.0
cub,2015,post,407.0
cub,2016,post,402.0000305175781
cub,2017,post,392.9999694824219
cyp,2000,post,45.0
cyp,2001,post,41.000003814697266
cyp,2002,post,38.0
cyp,2003,post,35.0
cyp,2004,post,31.999998092651367
cyp,2005,post,30.0
cyp,2006,post,27.999998092651367
cyp,2007,post,25.000003814697266
cyp,2008,post,22.999998092651367
cyp,2009,post,22.0
cyp,2010,post,21.0
cyp,2011,post,20.0
cyp,2012,post,17.999998092651367
cyp,2013,post,17.0
cyp,2014,post,17.000001907348633
cyp,2015,post,15.0
cyp,2016,post,14.0
cyp,2017,post,14.0
cze,2000,post,250.0
cze,2001,post,235.00001525878906
cze,2002,post,226.99998474121094
cze,2003,post,220.0
cze,2004,post,214.0
cze,2005,post,207.0
cze,2006,post,203.0
cze,2007,post,201.0
cze,2008,post,199.0
cze,2009,post,195.0
cze,2010,post,189.0
cze,2011,post,183.99998474121094
cze,2012,post,178.0
cze,2013,post,175.0
cze,2014,post,172.0
cze,2015,post,171.0
cze,2016,post,171.99998474121094
cze,2017,post,172.0
deu,2000,post,1983.9998779296875
deu,2001,post,1872.0
deu,2002,post,1776.0
deu,2003,post,1689.0
deu,2004,post,1596.0
deu,2005,post,1500.9998779296875
deu,2006,post,1418.0
deu,2007,post,1366.0
deu,2008,post,1332.9998779296875
deu,2009,post,1303.0
deu,2010,post,1265.0001220703125
deu,2011,post,1224.0001220703125
deu,2012,post,1188.0
deu,2013,post,1156.9998779296875
deu,2014,post,1131.0
deu,2015,post,1111.0
deu,2016,post,1092.0
deu,2017,post,1079.0
dji,2000,post,1301.1402587890625
dji,2001,post,1207.0904541015625
dji,2002,post,1150.5357666015625
dji,2003,post,1099.9873046875
dji,2004,post,1120.6134033203125
dji,2005,post,1219.39501953125
dji,2006,post,993.18505859375
dji,2007,post,944.6135864257812
dji,2008,post,981.4271850585938
dji,2009,post,873.899658203125
dji,2010,post,823.189453125
dji,2011,post,808.5108032226562
dji,2012,post,820.8897705078125
dji,2013,post,736.413818359375
dji,2014,post,699.0582885742188
dji,2015,post,697.9265747070312
dji,2016,post,641.3643188476562
dji,2017,post,616.6992797851562
dma,2000,post,5.0
dma,2001,post,5.0
dma,2002,post,3.999999761581421
dma,2003,post,4.0
dma,2004,post,4.0
dma,2005,post,4.0
dma,2006,post,3.000000238418579
dma,2007,post,3.0
dma,2008,post,2.999999761581421
dma,2009,post,4.000000476837158
dma,2010,post,4.0
dma,2011,post,4.0
dma,2012,post,4.999999523162842
dma,2013,post,5.0
dma,2014,post,6.000000476837158
dma,2015,post,5.999999523162842
dma,2016,post,7.0
dma,2017,post,8.0
dnk,2000,post,134.0
dnk,2001,post,133.0
dnk,2002,post,130.0
dnk,2003,post,127.0
dnk,2004,post,121.00000762939453
dnk,2005,post,114.0
dnk,2006,post,108.0
dnk,2007,post,100.99999237060547
dnk,2008,post,94.0
dnk,2009,post,88.0
dnk,2010,post,81.0
dnk,2011,post,75.0
dnk,2012,post,71.0
dnk,2013,post,68.0
dnk,2014,post,66.99999237060547
dnk,2015,post,66.0
dnk,2016,post,67.0
dnk,2017,post,67.0
dom,2000,post,3692.000244140625
dom,2001,post,3498.999755859375
dom,2002,post,3333.000244140625
dom,2003,post,3182.999755859375
dom,2004,post,3052.000244140625
dom,2005,post,2933.000244140625
dom,2006,post,2830.0
dom,2007,post,2733.0
dom,2008,post,2645.0
dom,2009,post,2571.000244140625
dom,2010,post,2501.999755859375
dom,2011,post,2450.0
dom,2012,post,2397.999755859375
dom,2013,post,2350.999755859375
dom,2014,post,2301.0
dom,2015,post,2238.0
dom,2016,post,2177.000244140625
dom,2017,post,2110.0
dza,2000,post,11920.9892578125
dza,2001,post,11492.37109375
dza,2002,post,11048.1572265625
dza,2003,post,11632.7109375
dza,2004,post,8920.103515625
dza,2005,post,8648.7724609375
dza,2006,post,8461.3271484375
dza,2007,post,8330.9599609375
dza,2008,post,8291.6337890625
dza,2009,post,8339.8427734375
dza,2010,post,8455.962890625
dza,2011,post,8640.7646484375
dza,2012,post,8839.6201171875
dza,2013,post,8998.3759765625
dza,2014,post,9025.18359375
dza,2015,post,8993.650390625
dza,2016,post,8857.9228515625
dza,2017,post,8633.96484375
ecu,2000,post,4673.99951171875
ecu,2001,post,4412.0
ecu,2002,post,4183.99951171875
ecu,2003,post,3988.000244140625
ecu,2004,post,3817.0
ecu,2005,post,3661.000244140625
ecu,2006,post,3527.00048828125
ecu,2007,post,3385.999755859375
ecu,2008,post,3248.0
ecu,2009,post,3104.000244140625
ecu,2010,post,2956.999755859375
ecu,2011,post,2809.0
ecu,2012,post,2669.0
ecu,2013,post,2547.000244140625
ecu,2014,post,2446.0
ecu,2015,post,2373.0
ecu,2016,post,2333.0
ecu,2017,post,2320.999755859375
egy,2000,post,42800.78515625
egy,2001,post,39446.31640625
egy,2002,post,36206.15625
egy,2003,post,33769.81640625
egy,2004,post,31905.13671875
egy,2005,post,30652.013671875
egy,2006,post,30564.615234375
egy,2007,post,30052.04296875
egy,2008,post,29133.0703125
egy,2009,post,28876.291015625
egy,2010,post,28608.69140625
egy,2011,post,28660.904296875
egy,2012,post,28872.220703125
egy,2013,post,28936.94921875
egy,2014,post,28944.423828125
egy,2015,post,29274.814453125
egy,2016,post,27181.35546875
egy,2017,post,26152.45703125
eri,2000,post,9273.7216796875
eri,2001,post,7044.21533203125
eri,2002,post,6427.6181640625
eri,2003,post,6180.90966796875
eri,2004,post,5755.375
eri,2005,post,5691.77001953125
eri,2006,post,5810.9306640625
eri,2007,post,5524.0185546875
eri,2008,post,5338.623046875
eri,2009,post,5323.5185546875
eri,2010,post,5089.93505859375
eri,2011,post,4965.1259765625
eri,2012,post,5121.55078125
eri,2013,post,4647.51123046875
eri,2014,post,4642.73583984375
eri,2015,post,4646.8466796875
eri,2016,post,4311.90966796875
eri,2017,post,4903.88330078125
esp,2000,post,1012.0000610351562
esp,2001,post,980.0
esp,2002,post,981.0
esp,2003,post,1003.0
esp,2004,post,1023.9999389648438
esp,2005,post,1021.0
esp,2006,post,1005.0
esp,2007,post,986.0
esp,2008,post,954.0
esp,2009,post,901.0000610351562
esp,2010,post,829.0
esp,2011,post,756.0
esp,2012,post,694.0
esp,2013,post,646.9999389648438
esp,2014,post,616.0
esp,2015,post,590.0
esp,2016,post,567.0
esp,2017,post,540.0
est,2000,post,73.0
est,2001,post,67.0
est,2002,post,61.999996185302734
est,2003,post,58.0
est,2004,post,55.000003814697266
est,2005,post,51.0
est,2006,post,49.0
est,2007,post,46.0
est,2008,post,43.0
est,2009,post,40.0
est,2010,post,38.0
est,2011,post,35.0
est,2012,post,31.0
est,2013,post,28.0
est,2014,post,26.0
est,2015,post,24.0
est,2016,post,22.0
est,2017,post,22.000001907348633
eth,2000,post,262626.78125
eth,2001,post,243907.34375
eth,2002,post,248425.203125
eth,2003,post,228239.953125
eth,2004,post,210124.140625
eth,2005,post,193680.546875
eth,2006,post,186166.78125
eth,2007,post,162012.4375
eth,2008,post,163617.234375
eth,2009,post,160931.8125
eth,2010,post,139057.703125
eth,2011,post,124680.0078125
eth,2012,post,118363.84375
eth,2013,post,114208.1796875
eth,2014,post,125126.53125
eth,2015,post,116785.015625
eth,2016,post,99482.796875
eth,2017,post,88576.4296875
fin,2000,post,91.99999237060547
fin,2001,post,83.00000762939453
fin,2002,post,78.00000762939453
fin,2003,post,74.0
fin,2004,post,65.0
fin,2005,post,57.0
fin,2006,post,49.0
fin,2007,post,43.0
fin,2008,post,40.0
fin,2009,post,41.0
fin,2010,post,44.0
fin,2011,post,50.0
fin,2012,post,54.999996185302734
fin,2013,post,55.999996185302734
fin,2014,post,49.999996185302734
fin,2015,post,38.999996185302734
fin,2016,post,31.000001907348633
fin,2017,post,25.0
fji,2000,post,280.86676025390625
fji,2001,post,267.01776123046875
fji,2002,post,276.1961669921875
fji,2003,post,263.81048583984375
fji,2004,post,243.9318389892578
fji,2005,post,240.85330200195312
fji,2006,post,243.6039581298828
fji,2007,post,244.73500061035156
fji,2008,post,255.0
fji,2009,post,260.9999694824219
fji,2010,post,263.0
fji,2011,post,264.0000305175781
fji,2012,post,263.0
fji,2013,post,262.0
fji,2014,post,260.0
fji,2015,post,259.0
fji,2016,post,257.0
fji,2017,post,257.0
fra,2000,post,1956.0001220703125
fra,2001,post,1870.0
fra,2002,post,1778.0
fra,2003,post,1723.0
fra,2004,post,1699.0
fra,2005,post,1671.9998779296875
fra,2006,post,1629.0
fra,2007,post,1591.0
fra,2008,post,1571.0
fra,2009,post,1562.0
fra,2010,post,1543.0
fra,2011,post,1501.0
fra,2012,post,1448.9998779296875
fra,2013,post,1402.0
fra,2014,post,1366.0
fra,2015,post,1352.0
fra,2016,post,1363.0
fra,2017,post,1376.9998779296875
fsm,2000,post,93.0
fsm,2001,post,89.0
fsm,2002,post,85.00000762939453
fsm,2003,post,81.0
fsm,2004,post,75.0
fsm,2005,post,71.0
fsm,2006,post,66.0
fsm,2007,post,61.0
fsm,2008,post,56.000003814697266
fsm,2009,post,52.0
fsm,2010,post,51.0
fsm,2011,post,46.999996185302734
fsm,2012,post,43.999996185302734
fsm,2013,post,43.0
fsm,2014,post,41.0
fsm,2015,post,40.000003814697266
fsm,2016,post,38.999996185302734
fsm,2017,post,37.999996185302734
gab,2000,post,2249.360595703125
gab,2001,post,3345.0927734375
gab,2002,post,2959.569091796875
gab,2003,post,2796.85986328125
gab,2004,post,2637.89453125
gab,2005,post,1821.4921875
gab,2006,post,1890.5474853515625
gab,2007,post,1936.685302734375
gab,2008,post,1796.2117919921875
gab,2009,post,1799.5452880859375
gab,2010,post,1833.2301025390625
gab,2011,post,1859.4638671875
gab,2012,post,1871.6494140625
gab,2013,post,1715.76416015625
gab,2014,post,1658.7210693359375
gab,2015,post,1650.506103515625
gab,2016,post,1865.073974609375
gab,2017,post,1711.2789306640625
gbr,2000,post,1982.0
gbr,2001,post,1929.0001220703125
gbr,2002,post,1887.0
gbr,2003,post,1854.0
gbr,2004,post,1824.0
gbr,2005,post,1796.0
gbr,2006,post,1775.9998779296875
gbr,2007,post,1762.0
gbr,2008,post,1741.0
gbr,2009,post,1698.0
gbr,2010,post,1635.0001220703125
gbr,2011,post,1566.0
gbr,2012,post,1511.0
gbr,2013,post,1473.0
gbr,2014,post,1442.0
gbr,2015,post,1414.0
gbr,2016,post,1391.0
gbr,2017,post,1366.0
geo,2000,post,804.0000610351562
geo,2001,post,704.0
geo,2002,post,619.0000610351562
geo,2003,post,548.0
geo,2004,post,490.0
geo,2005,post,439.9999694824219
geo,2006,post,398.9999694824219
geo,2007,post,361.0
geo,2008,post,331.0
geo,2009,post,303.9999694824219
geo,2010,post,282.0
geo,2011,post,264.0
geo,2012,post,252.0
geo,2013,post,246.99998474121094
geo,2014,post,244.99998474121094
geo,2015,post,243.99998474121094
geo,2016,post,238.00001525878906
geo,2017,post,228.99998474121094
gha,2000,post,44660.5625
gha,2001,post,41777.1640625
gha,2002,post,40635.65625
gha,2003,post,36235.17578125
gha,2004,post,36165.5
gha,2005,post,36112.94140625
gha,2006,post,35890.55859375
gha,2007,post,35078.29296875
gha,2008,post,34501.640625
gha,2009,post,33539.42578125
gha,2010,post,32332.947265625
gha,2011,post,30628.013671875
gha,2012,post,29306.93359375
gha,2013,post,27652.794921875
gha,2014,post,25615.75390625
gha,2015,post,24115.607421875
gha,2016,post,22810.373046875
gha,2017,post,21541.54296875
gin,2000,post,47973.2265625
gin,2001,post,48733.33203125
gin,2002,post,41575.09375
gin,2003,post,39494.4296875
gin,2004,post,34643.38671875
gin,2005,post,34233.36328125
gin,2006,post,33774.15234375
gin,2007,post,32476.29296875
gin,2008,post,32434.482421875
gin,2009,post,32442.787109375
gin,2010,post,31041.6328125
gin,2011,post,30944.373046875
gin,2012,post,30798.462890625
gin,2013,post,29534.7109375
gin,2014,post,29803.990234375
gin,2015,post,28884.494140625
gin,2016,post,28774.666015625
gin,2017,post,27925.869140625
gmb,2000,post,4196.52490234375
gmb,2001,post,3993.811767578125
gmb,2002,post,3872.393798828125
gmb,2003,post,3806.818603515625
gmb,2004,post,3642.865966796875
gmb,2005,post,3575.2919921875
gmb,2006,post,3505.1201171875
gmb,2007,post,3439.663330078125
gmb,2008,post,3360.550537109375
gmb,2009,post,3300.05615234375
gmb,2010,post,3246.299560546875
gmb,2011,post,3197.375244140625
gmb,2012,post,3108.00048828125
gmb,2013,post,3059.9130859375
gmb,2014,post,2984.01025390625
gmb,2015,post,2941.773681640625
gmb,2016,post,2887.215576171875
gmb,2017,post,2796.113037109375
gnb,2000,post,6259.43701171875
gnb,2001,post,5668.216796875
gnb,2002,post,5869.67919921875
gnb,2003,post,8396.05859375
gnb,2004,post,6936.67041015625
gnb,2005,post,5018.32666015625
gnb,2006,post,4675.1875
gnb,2007,post,4382.53173828125
gnb,2008,post,4247.5009765625
