country,year,nnd
nic,2010,1181.0
nic,2011,1118.0
nic,2012,1062.0
nic,2013,1010.9999389648438
nic,2014,966.0000610351562
nic,2015,922.0
nic,2016,879.0
nic,2017,841.0000610351562
niu,2000,0.0
niu,2001,0.0
niu,2002,0.0
niu,2003,0.0
niu,2004,0.0
niu,2005,0.0
niu,2006,0.0
niu,2007,0.0
niu,2008,0.0
niu,2009,0.0
niu,2010,0.0
niu,2011,0.0
niu,2012,0.0
niu,2013,0.0
niu,2014,0.0
niu,2015,0.0
niu,2016,0.0
niu,2017,0.0
nld,2000,757.0
nld,2001,751.0
nld,2002,737.0
nld,2003,717.0000610351562
nld,2004,695.0000610351562
nld,2005,669.0000610351562
nld,2006,634.0
nld,2007,594.0001220703125
nld,2008,555.0
nld,2009,524.0
nld,2010,503.0
nld,2011,491.0
nld,2012,484.9999694824219
nld,2013,479.9999694824219
nld,2014,471.0000305175781
nld,2015,456.0000305175781
nld,2016,434.0000305175781
nld,2017,407.0
nor,2000,154.99998474121094
nor,2001,151.0
nor,2002,144.99998474121094
nor,2003,140.0
nor,2004,136.0
nor,2005,131.99998474121094
nor,2006,129.0
nor,2007,125.0
nor,2008,121.0
nor,2009,115.99999237060547
nor,2010,112.00000762939453
nor,2011,108.0
nor,2012,105.0
nor,2013,102.0
nor,2014,101.00000762939453
nor,2015,99.0
nor,2016,97.0
nor,2017,95.0
npl,2000,30886.001953125
npl,2001,29432.0
npl,2002,27946.998046875
npl,2003,26465.99609375
npl,2004,25020.998046875
npl,2005,23605.00390625
npl,2006,22226.005859375
npl,2007,20874.0
npl,2008,19553.001953125
npl,2009,18277.0
npl,2010,17105.0
npl,2011,16026.998046875
npl,2012,15065.0
npl,2013,14240.0
npl,2014,13553.0
npl,2015,12935.998046875
npl,2016,12345.0
npl,2017,11842.0
nru,2000,4.999999523162842
nru,2001,4.000000476837158
nru,2002,4.0
nru,2003,4.0
nru,2004,3.999999523162842
nru,2005,4.0
nru,2006,4.0
nru,2007,4.0
nru,2008,4.0
nru,2009,3.9999992847442627
nru,2010,4.0
nru,2011,3.999999523162842
nru,2012,4.000000476837158
nru,2013,4.000000476837158
nru,2014,4.0
nru,2015,3.0
nru,2016,3.0
nru,2017,3.000000238418579
nzl,2000,194.00001525878906
nzl,2001,194.0
nzl,2002,194.0
nzl,2003,192.99998474121094
nzl,2004,191.00001525878906
nzl,2005,188.0
nzl,2006,186.0
nzl,2007,185.99998474121094
nzl,2008,190.0
nzl,2009,194.0
nzl,2010,198.00001525878906
nzl,2011,201.0
nzl,2012,201.0
nzl,2013,199.0
nzl,2014,196.00001525878906
nzl,2015,192.00001525878906
nzl,2016,188.00001525878906
nzl,2017,182.00001525878906
omn,2000,407.0000305175781
omn,2001,373.0
omn,2002,347.0000305175781
omn,2003,329.0
omn,2004,318.0
omn,2005,314.0000305175781
omn,2006,316.0
omn,2007,323.0
omn,2008,334.0
omn,2009,347.0
omn,2010,361.0000305175781
omn,2011,374.0
omn,2012,385.0000305175781
omn,2013,394.0000305175781
omn,2014,401.0
omn,2015,407.00006103515625
omn,2016,411.0
omn,2017,411.9899597167969
pak,2000,266267.0
pak,2001,260065.015625
pak,2002,255107.0
pak,2003,250864.96875
pak,2004,247172.984375
pak,2005,245217.0
pak,2006,245762.984375
pak,2007,248516.015625
pak,2008,252561.03125
pak,2009,257132.0
pak,2010,260783.0
pak,2011,262075.0
pak,2012,261395.0
pak,2013,259463.015625
pak,2014,255621.0
pak,2015,251606.0
pak,2016,246502.0
pak,2017,240807.984375
pan,2000,1028.0
pan,2001,1012.0
pan,2002,994.0000610351562
pan,2003,975.0
pan,2004,957.0
pan,2005,940.0
pan,2006,924.0
pan,2007,909.0
pan,2008,891.0
pan,2009,872.0000610351562
pan,2010,852.0
pan,2011,832.9999389648438
pan,2012,811.0000610351562
pan,2013,788.0
pan,2014,768.0
pan,2015,745.0000610351562
pan,2016,721.0
pan,2017,698.0
per,2000,10152.0
per,2001,9438.0
per,2002,8756.0
per,2003,8204.0
per,2004,7753.9990234375
per,2005,7368.99951171875
per,2006,7022.00048828125
per,2007,6703.99951171875
per,2008,6430.99951171875
per,2009,6196.0
per,2010,5980.99951171875
per,2011,5773.0
per,2012,5564.0
per,2013,5349.0
per,2014,5126.0
per,2015,4900.0
per,2016,4680.0
per,2017,4472.2490234375
phl,2000,38815.0
phl,2001,38966.0078125
phl,2002,38828.0
phl,2003,38341.0
phl,2004,37725.0
phl,2005,37042.00390625
phl,2006,36369.00390625
phl,2007,35691.0
phl,2008,35082.00390625
phl,2009,34583.0078125
phl,2010,34210.0
phl,2011,34015.0078125
phl,2012,33897.0
phl,2013,33819.0
phl,2014,33711.0
phl,2015,33575.00390625
phl,2016,33309.9921875
phl,2017,32835.99609375
plw,2000,5.0
plw,2001,5.000000476837158
plw,2002,3.999999523162842
plw,2003,4.0
plw,2004,4.0
plw,2005,3.999999761581421
plw,2006,3.999999761581421
plw,2007,3.0
plw,2008,3.000000238418579
plw,2009,2.999999761581421
plw,2010,3.0
plw,2011,3.0
plw,2012,3.0
plw,2013,3.0
plw,2014,3.0
plw,2015,3.000000238418579
plw,2016,2.0
plw,2017,1.9998602867126465
png,2000,5645.0
png,2001,5706.0009765625
png,2002,5764.00048828125
png,2003,5827.99951171875
png,2004,5868.9990234375
png,2005,5884.0
png,2006,5894.9990234375
png,2007,5883.0
png,2008,5860.0
png,2009,5828.0
png,2010,5772.0
png,2011,5728.99951171875
png,2012,5667.0
png,2013,5607.0
png,2014,5549.0
png,2015,5464.00048828125
png,2016,5403.0
png,2017,5331.99951171875
pol,2000,2174.999755859375
pol,2001,2010.0
pol,2002,1909.9998779296875
pol,2003,1846.0
pol,2004,1791.0
pol,2005,1739.9998779296875
pol,2006,1695.9998779296875
pol,2007,1654.0
pol,2008,1600.0
pol,2009,1523.9998779296875
pol,2010,1432.0
pol,2011,1335.0
pol,2012,1245.9998779296875
pol,2013,1173.0
pol,2014,1120.9998779296875
pol,2015,1084.0
pol,2016,1057.0
pol,2017,1034.0
prk,2000,11119.0
prk,2001,9941.0
prk,2002,8809.0
prk,2003,7851.0
prk,2004,7013.99951171875
prk,2005,6496.0
prk,2006,6265.00048828125
prk,2007,6137.0
prk,2008,5988.0
prk,2009,5769.99951171875
prk,2010,5463.0
prk,2011,5103.00048828125
prk,2012,4733.0
prk,2013,4399.0
prk,2014,4125.0
prk,2015,3893.99951171875
prk,2016,3694.0
prk,2017,3525.0
prt,2000,379.9999694824219
prt,2001,363.0
prt,2002,342.0
prt,2003,314.0000305175781
prt,2004,284.0000305175781
prt,2005,257.0
prt,2006,235.00001525878906
prt,2007,221.00001525878906
prt,2008,212.00003051757812
prt,2009,209.00001525878906
prt,2010,206.99998474121094
prt,2011,205.99998474121094
prt,2012,204.0
prt,2013,198.0
prt,2014,190.99998474121094
prt,2015,182.00001525878906
prt,2016,171.0
prt,2017,162.0
pry,2000,2573.999755859375
pry,2001,2493.0
pry,2002,2412.999755859375
pry,2003,2343.000244140625
pry,2004,2281.0
pry,2005,2221.000244140625
pry,2006,2168.999755859375
pry,2007,2110.0
pry,2008,2048.0
pry,2009,1984.0
pry,2010,1929.0
pry,2011,1874.0
pry,2012,1814.0
pry,2013,1757.0
pry,2014,1706.0
pry,2015,1654.9998779296875
pry,2016,1608.0
pry,2017,1561.7855224609375
qat,2000,77.99999237060547
qat,2001,78.0
qat,2002,78.00000762939453
qat,2003,77.99999237060547
qat,2004,79.0
qat,2005,80.0
qat,2006,80.99999237060547
qat,2007,82.99999237060547
qat,2008,86.0
qat,2009,89.0
qat,2010,91.99999237060547
qat,2011,95.0
qat,2012,97.00000762939453
qat,2013,99.0
qat,2014,100.00000762939453
qat,2015,100.0
qat,2016,99.99999237060547
qat,2017,98.99948120117188
rou,2000,2334.999755859375
rou,2001,2228.0
rou,2002,2152.0
rou,2003,2089.000244140625
rou,2004,2006.0
rou,2005,1869.0
rou,2006,1681.0
rou,2007,1488.0001220703125
rou,2008,1328.0
rou,2009,1208.0
rou,2010,1129.0001220703125
rou,2011,1083.0001220703125
rou,2012,1043.0
rou,2013,986.0
rou,2014,914.9999389648438
rou,2015,835.0000610351562
rou,2016,757.0000610351562
rou,2017,688.0000610351562
rus,2000,12564.001953125
rus,2001,12116.0009765625
rus,2002,11606.9990234375
rus,2003,11048.0009765625
rus,2004,10432.001953125
rus,2005,9805.0009765625
rus,2006,9186.9990234375
rus,2007,8624.0
rus,2008,8185.0
rus,2009,7922.0
rus,2010,7844.00048828125
rus,2011,7884.0
rus,2012,7877.00048828125
rus,2013,7732.99951171875
rus,2014,7418.9990234375
rus,2015,6964.0
rus,2016,6471.99951171875
rus,2017,6012.70947265625
rwa,2000,11930.998046875
rwa,2001,11729.0
rwa,2002,11453.0
rwa,2003,11090.0009765625
rwa,2004,10678.0
rwa,2005,10248.0009765625
rwa,2006,9820.0
rwa,2007,9393.0
rwa,2008,8979.0
rwa,2009,8561.0
rwa,2010,8145.0
rwa,2011,7725.00048828125
rwa,2012,7337.00048828125
rwa,2013,6997.00048828125
rwa,2014,6726.0
rwa,2015,6483.0
rwa,2016,6280.99951171875
rwa,2017,6103.9990234375
sau,2000,6397.0
sau,2001,6070.00048828125
sau,2002,5781.99951171875
sau,2003,5529.00048828125
sau,2004,5282.0
sau,2005,5050.99951171875
sau,2006,4817.00048828125
sau,2007,4585.0
sau,2008,4347.99951171875
sau,2009,4104.99951171875
sau,2010,3872.000244140625
sau,2011,3635.999755859375
sau,2012,3411.0
sau,2013,3197.0
sau,2014,2992.000244140625
sau,2015,2790.0
sau,2016,2609.00048828125
sau,2017,2445.76904296875
sdn,2000,40245.0
sdn,2001,40208.00390625
sdn,2002,40162.0
sdn,2003,40047.0
sdn,2004,39926.00390625
sdn,2005,39831.0
sdn,2006,39777.00390625
sdn,2007,39801.99609375
sdn,2008,39894.0
sdn,2009,39992.0
sdn,2010,40028.0
sdn,2011,40060.00390625
sdn,2012,39980.99609375
sdn,2013,39886.0
sdn,2014,39687.0
sdn,2015,39501.9921875
sdn,2016,39248.99609375
sdn,2017,38974.99609375
sen,2000,14879.0
sen,2001,14791.0009765625
sen,2002,14637.0009765625
sen,2003,14434.0009765625
sen,2004,14209.9990234375
sen,2005,13975.0009765625
sen,2006,13747.0009765625
sen,2007,13535.0
sen,2008,13335.0009765625
sen,2009,13127.0029296875
sen,2010,12937.0
sen,2011,12732.0009765625
sen,2012,12527.0009765625
sen,2013,12288.0
sen,2014,12043.0
sen,2015,11808.0
sen,2016,11574.0
sen,2017,11367.9990234375
sgp,2000,81.0
sgp,2001,73.0
sgp,2002,67.00001525878906
sgp,2003,62.99999237060547
sgp,2004,61.0
sgp,2005,59.000003814697266
sgp,2006,58.999996185302734
sgp,2007,58.0
sgp,2008,57.0
sgp,2009,57.0
sgp,2010,56.0
sgp,2011,53.999996185302734
sgp,2012,53.0
sgp,2013,52.000003814697266
sgp,2014,51.0
sgp,2015,51.0
sgp,2016,52.000003814697266
sgp,2017,52.000003814697266
slb,2000,185.99998474121094
slb,2001,188.0
slb,2002,190.0
slb,2003,192.0
slb,2004,194.0
slb,2005,195.0
slb,2006,194.99996948242188
slb,2007,193.0
slb,2008,191.00001525878906
slb,2009,187.0
slb,2010,182.00001525878906
slb,2011,176.0
slb,2012,170.99998474121094
slb,2013,165.0
slb,2014,160.0
slb,2015,155.0
slb,2016,149.99998474121094
slb,2017,146.0
sle,2000,10798.0
sle,2001,10927.9990234375
sle,2002,11056.0009765625
sle,2003,11197.0009765625
sle,2004,11304.0
sle,2005,11356.0
sle,2006,11349.0
sle,2007,11248.0
sle,2008,11079.0
sle,2009,10837.0009765625
sle,2010,10562.0
sle,2011,10287.0009765625
sle,2012,9976.0009765625
sle,2013,9675.0
sle,2014,9383.0
sle,2015,9135.0
sle,2016,8927.0
sle,2017,8730.0009765625
slv,2000,2140.999755859375
slv,2001,1969.9998779296875
slv,2002,1818.0
slv,2003,1685.0
slv,2004,1569.0001220703125
slv,2005,1468.0
slv,2006,1380.0
slv,2007,1305.0001220703125
slv,2008,1239.0001220703125
slv,2009,1181.0
slv,2010,1124.0
slv,2011,1071.9998779296875
slv,2012,1021.0
slv,2013,976.0000610351562
slv,2014,931.0001220703125
slv,2015,895.0
slv,2016,859.0
slv,2017,826.9058227539062
smr,2000,0.0
smr,2001,0.0
smr,2002,0.0
smr,2003,0.0
smr,2004,0.0
smr,2005,0.0
smr,2006,0.0
smr,2007,0.0
smr,2008,0.0
smr,2009,0.0
smr,2010,0.0
smr,2011,0.0
smr,2012,0.0
smr,2013,0.0
smr,2014,0.0
smr,2015,0.0
smr,2016,0.0
smr,2017,0.0
som,2000,19484.001953125
som,2001,20058.001953125
som,2002,20627.0
som,2003,21148.0
som,2004,21686.0
som,2005,22247.0
som,2006,22718.0
som,2007,23099.99609375
som,2008,23382.001953125
som,2009,23552.001953125
som,2010,23708.0
som,2011,23865.0
som,2012,23948.0
som,2013,24093.001953125
som,2014,24197.001953125
som,2015,24338.001953125
som,2016,24352.0
som,2017,24497.998046875
srb,2000,911.0
srb,2001,856.0
srb,2002,795.0000610351562
srb,2003,719.0
srb,2004,641.0
srb,2005,578.0
srb,2006,536.0
srb,2007,508.00006103515625
srb,2008,488.9999694824219
srb,2009,476.0000305175781
srb,2010,463.00006103515625
srb,2011,449.0
srb,2012,433.0000305175781
srb,2013,416.0
srb,2014,398.0
srb,2015,378.0000305175781
srb,2016,359.0000305175781
srb,2017,339.0
ssd,2000,16360.0009765625
ssd,2001,16356.0009765625
ssd,2002,16415.0
ssd,2003,16462.0
ssd,2004,16530.0
ssd,2005,16566.0
ssd,2006,16626.0
ssd,2007,16579.001953125
ssd,2008,16535.0
ssd,2009,16507.0
ssd,2010,16422.0
ssd,2011,16319.001953125
ssd,2012,16331.9990234375
ssd,2013,16516.998046875
ssd,2014,16809.0
ssd,2015,17099.0
ssd,2016,17399.998046875
ssd,2017,17698.0
stp,2000,127.0
stp,2001,126.0
stp,2002,124.99998474121094
stp,2003,124.00000762939453
stp,2004,122.0
stp,2005,121.0
stp,2006,118.99998474121094
stp,2007,118.00000762939453
stp,2008,117.0
stp,2009,117.0
stp,2010,116.0
stp,2011,115.0
stp,2012,114.00000762939453
stp,2013,111.99999237060547
stp,2014,109.00001525878906
stp,2015,104.99999237060547
stp,2016,101.0
stp,2017,98.00000762939453
sur,2000,200.0
sur,2001,190.99998474121094
sur,2002,183.00001525878906
sur,2003,175.0
sur,2004,168.0
sur,2005,161.99998474121094
sur,2006,155.0
sur,2007,149.0
sur,2008,143.00001525878906
sur,2009,138.0
sur,2010,133.0
sur,2011,127.99999237060547
sur,2012,124.0
sur,2013,120.0
sur,2014,116.0
sur,2015,112.00000762939453
sur,2016,106.99999237060547
sur,2017,103.0
svk,2000,272.0
svk,2001,254.00001525878906
svk,2002,239.0
svk,2003,225.0
svk,2004,213.99998474121094
svk,2005,206.0
svk,2006,200.00001525878906
svk,2007,195.00001525878906
svk,2008,193.0
svk,2009,191.00001525878906
svk,2010,188.99998474121094
svk,2011,187.0
svk,2012,183.99998474121094
svk,2013,179.0
svk,2014,174.0
svk,2015,168.0
svk,2016,162.0
svk,2017,156.0
svn,2000,57.0
svn,2001,55.0
svn,2002,52.0
svn,2003,50.0
svn,2004,48.0
svn,2005,47.0
svn,2006,45.0
svn,2007,44.0
svn,2008,42.0
svn,2009,40.0
svn,2010,38.000003814697266
svn,2011,36.0
svn,2012,34.0
svn,2013,32.0
svn,2014,30.0
svn,2015,28.0
svn,2016,25.999996185302734
svn,2017,23.999996185302734
swe,2000,211.0
swe,2001,212.00001525878906
swe,2002,210.99998474121094
swe,2003,208.0
swe,2004,203.00001525878906
swe,2005,197.0
swe,2006,192.00001525878906
swe,2007,188.00001525878906
swe,2008,184.99998474121094
swe,2009,182.0
swe,2010,180.0
swe,2011,179.0
swe,2012,181.0
swe,2013,184.0
swe,2014,189.00003051757812
swe,2015,194.00001525878906
swe,2016,200.00001525878906
swe,2017,205.0
swz,2000,899.9999389648438
swz,2001,896.0
swz,2002,887.0000610351562
swz,2003,875.0
swz,2004,860.0
swz,2005,844.0000610351562
swz,2006,827.0
swz,2007,815.0
swz,2008,805.0
swz,2009,797.0
swz,2010,786.0
swz,2011,769.0000610351562
swz,2012,755.0000610351562
swz,2013,737.9999389648438
swz,2014,716.9999389648438
swz,2015,702.0
swz,2016,688.0
swz,2017,674.9999389648438
syc,2000,13.0
syc,2001,14.000000953674316
syc,2002,14.0
syc,2003,14.0
syc,2004,15.0
syc,2005,14.999999046325684
syc,2006,15.0
syc,2007,15.0
syc,2008,14.999999046325684
syc,2009,15.0
syc,2010,15.0
syc,2011,15.000000953674316
syc,2012,14.000000953674316
syc,2013,13.999998092651367
syc,2014,14.0
syc,2015,13.999999046325684
syc,2016,13.000000953674316
syc,2017,12.999663352966309
syr,2000,6333.99951171875
syr,2001,6180.99951171875
syr,2002,6020.0
syr,2003,5846.0
syr,2004,5673.0
syr,2005,5494.0
syr,2006,5295.99951171875
syr,2007,5075.00048828125
syr,2008,4862.00048828125
syr,2009,4680.00048828125
syr,2010,4541.0
syr,2011,4414.99951171875
syr,2012,4274.0
syr,2013,4101.00048828125
syr,2014,3918.0
syr,2015,3739.0
syr,2016,3591.999755859375
syr,2017,3474.853759765625
tcd,2000,19027.0
tcd,2001,19223.0
tcd,2002,19397.0
tcd,2003,19576.998046875
tcd,2004,19784.001953125
tcd,2005,20010.0
tcd,2006,20241.998046875
tcd,2007,20502.00390625
tcd,2008,20793.0
tcd,2009,21079.0
tcd,2010,21351.001953125
tcd,2011,21567.0
tcd,2012,21742.0
tcd,2013,21863.0
tcd,2014,21965.001953125
tcd,2015,22076.0
tcd,2016,22167.001953125
tcd,2017,22220.0
tgo,2000,7067.0
tgo,2001,7143.9990234375
tgo,2002,7213.0
tgo,2003,7262.00048828125
tgo,2004,7296.0
tgo,2005,7298.0
tgo,2006,7265.9990234375
tgo,2007,7210.00048828125
tgo,2008,7148.99951171875
tgo,2009,7070.0
tgo,2010,7002.00048828125
tgo,2011,6943.00048828125
tgo,2012,6896.0
tgo,2013,6850.0
tgo,2014,6803.99951171875
tgo,2015,6752.9990234375
tgo,2016,6698.0
tgo,2017,6644.99951171875
tha,2000,11040.0009765625
tha,2001,10294.0
tha,2002,9609.0009765625
tha,2003,8992.0
tha,2004,8443.0
tha,2005,7932.99951171875
tha,2006,7459.0
tha,2007,7022.99951171875
tha,2008,6624.0
tha,2009,6231.0009765625
tha,2010,5861.0
tha,2011,5500.0
tha,2012,5156.0
tha,2013,4832.00048828125
tha,2014,4522.00048828125
tha,2015,4217.99951171875
tha,2016,3935.0
tha,2017,3680.68017578125
tjk,2000,5349.0
tjk,2001,5125.0
tjk,2002,4919.0
tjk,2003,4749.0
tjk,2004,4635.99951171875
tjk,2005,4581.0
tjk,2006,4556.0
tjk,2007,4568.0
tjk,2008,4584.0
tjk,2009,4588.00048828125
tjk,2010,4553.0
tjk,2011,4469.0
tjk,2012,4352.0
tjk,2013,4218.0
tjk,2014,4085.000244140625
tjk,2015,3933.0
tjk,2016,3786.0
tjk,2017,3653.0
tkm,2000,3189.0
tkm,2001,3125.0
tkm,2002,3075.0
tkm,2003,3031.000244140625
tkm,2004,2991.0
tkm,2005,2968.0
tkm,2006,2966.999755859375
tkm,2007,2991.0
tkm,2008,3048.999755859375
tkm,2009,3123.999755859375
tkm,2010,3196.0
tkm,2011,3260.0
tkm,2012,3300.000244140625
tkm,2013,3302.000244140625
tkm,2014,3277.000244140625
tkm,2015,3206.0
tkm,2016,3113.999755859375
tkm,2017,3008.999755859375
tls,2000,1450.0
tls,2001,1370.0
tls,2002,1299.0
tls,2003,1239.000244140625
tls,2004,1193.0
tls,2005,1157.0
tls,2006,1130.0
tls,2007,1108.0
tls,2008,1088.0
tls,2009,1070.0
tls,2010,1051.0
tls,2011,1029.0
tls,2012,1006.0
tls,2013,986.0000610351562
tls,2014,969.0
tls,2015,952.0
tls,2016,938.0001220703125
tls,2017,930.0000610351562
ton,2000,21.000001907348633
ton,2001,21.0
ton,2002,20.999998092651367
ton,2003,20.0
ton,2004,20.0
ton,2005,20.0
ton,2006,20.0
ton,2007,20.000001907348633
ton,2008,21.000001907348633
ton,2009,20.999998092651367
ton,2010,21.0
ton,2011,20.000001907348633
ton,2012,20.0
ton,2013,18.999998092651367
ton,2014,19.0
ton,2015,18.000001907348633
ton,2016,18.0
ton,2017,16.999557495117188
tto,2000,393.0000305175781
tto,2001,395.0
tto,2002,399.0
tto,2003,404.0
tto,2004,409.0
tto,2005,414.0000305175781
tto,2006,418.0
tto,2007,419.99993896484375
tto,2008,419.0
tto,2009,415.0000305175781
tto,2010,407.0
tto,2011,394.9999694824219
tto,2012,381.0
tto,2013,367.0
tto,2014,351.0000305175781
tto,2015,335.0000305175781
tto,2016,318.0000305175781
tto,2017,301.0000305175781
tun,2000,3021.999755859375
tun,2001,2797.0
tun,2002,2607.999755859375
tun,2003,2450.999755859375
tun,2004,2317.0
tun,2005,2210.0
tun,2006,2124.0
tun,2007,2059.0
tun,2008,2009.0001220703125
tun,2009,1970.0
tun,2010,1932.9998779296875
tun,2011,1895.9998779296875
tun,2012,1852.9998779296875
tun,2013,1805.0
tun,2014,1747.0
tun,2015,1682.0
tun,2016,1608.0
tun,2017,1534.83740234375
tur,2000,25995.001953125
tur,2001,24447.0
tur,2002,22638.001953125
tur,2003,21042.001953125
tur,2004,19565.001953125
tur,2005,18153.0
tur,2006,16767.0
tur,2007,15469.0
tur,2008,14258.0
tur,2009,13126.0
tur,2010,12051.0
tur,2011,11071.0
tur,2012,10342.9990234375
tur,2013,9980.9990234375
tur,2014,9734.9990234375
tur,2015,9245.0009765625
tur,2016,8436.0
tur,2017,7570.99951171875
tuv,2000,7.000000476837158
tuv,2001,5.999999523162842
tuv,2002,6.0
tuv,2003,6.0
tuv,2004,6.000000476837158
tuv,2005,6.000000953674316
tuv,2006,5.0
tuv,2007,5.0
tuv,2008,4.999999523162842
tuv,2009,4.999999523162842
tuv,2010,4.999999523162842
tuv,2011,4.0
tuv,2012,4.0
tuv,2013,4.0
tuv,2014,4.0
tuv,2015,4.0
tuv,2016,4.0
tuv,2017,3.9994876384735107
tza,2000,47151.99609375
tza,2001,47112.0078125
tza,2002,47031.00390625
tza,2003,46920.9921875
tza,2004,46855.0
tza,2005,46884.0
tza,2006,46925.9921875
tza,2007,46969.99609375
tza,2008,46970.0
tza,2009,46917.00390625
tza,2010,46782.00390625
tza,2011,46617.0
tza,2012,46506.00390625
tza,2013,46333.0
tza,2014,46120.00390625
tza,2015,45934.0
tza,2016,45808.99609375
tza,2017,45691.00390625
uga,2000,34725.0
uga,2001,34651.99609375
uga,2002,34689.0
uga,2003,34862.0
uga,2004,35198.0
uga,2005,35756.0
uga,2006,36388.0
uga,2007,36949.00390625
uga,2008,37359.0
uga,2009,37701.00390625
uga,2010,37971.0
uga,2011,38074.0078125
uga,2012,38092.99609375
uga,2013,37910.99609375
uga,2014,37511.0
uga,2015,37053.99609375
uga,2016,36535.99609375
uga,2017,36056.00390625
ukr,2000,4460.0
ukr,2001,4211.0
ukr,2002,4017.999755859375
ukr,2003,3881.00048828125
ukr,2004,3794.0
ukr,2005,3747.0
ukr,2006,3719.999755859375
ukr,2007,3699.000244140625
ukr,2008,3642.0
ukr,2009,3542.0
ukr,2010,3413.000244140625
ukr,2011,3265.0
ukr,2012,3104.0
ukr,2013,2950.999755859375
ukr,2014,2808.0
ukr,2015,2672.0
ukr,2016,2544.0
ukr,2017,2416.92138671875
ury,2000,448.0
ury,2001,435.0
ury,2002,423.0000305175781
ury,2003,407.0
ury,2004,384.0
ury,2005,354.0000305175781
ury,2006,322.0
ury,2007,292.0
ury,2008,268.0
ury,2009,252.0
ury,2010,242.0
ury,2011,239.99998474121094
ury,2012,241.00001525878906
ury,2013,243.00001525878906
ury,2014,242.0
ury,2015,237.99998474121094
ury,2016,231.00001525878906
ury,2017,221.99998474121094
usa,2000,18287.001953125
usa,2001,18538.99609375
usa,2002,18798.998046875
usa,2003,18788.998046875
usa,2004,18616.998046875
usa,2005,18578.0
usa,2006,18721.0
usa,2007,18649.0
usa,2008,18023.0
usa,2009,17077.0
usa,2010,16326.001953125
usa,2011,16007.0009765625
usa,2012,15903.0009765625
usa,2013,15786.9990234375
usa,2014,15608.001953125
usa,2015,15377.0
usa,2016,15106.0009765625
usa,2017,14838.9990234375
uzb,2000,16067.0
uzb,2001,15388.0
uzb,2002,14841.0
uzb,2003,14422.0
uzb,2004,14119.0009765625
uzb,2005,13897.0009765625
uzb,2006,13713.0
uzb,2007,13531.9990234375
uzb,2008,13321.0
uzb,2009,13012.0009765625
uzb,2010,12534.0
uzb,2011,11883.0
uzb,2012,11197.0
uzb,2013,10505.0
uzb,2014,9834.0
uzb,2015,9142.0
uzb,2016,8490.0
uzb,2017,7882.0
vct,2000,29.0
vct,2001,28.0
vct,2002,28.000003814697266
vct,2003,27.0
vct,2004,27.000003814697266
vct,2005,26.0
vct,2006,26.0
vct,2007,25.0
vct,2008,25.000001907348633
vct,2009,24.0
vct,2010,23.0
vct,2011,22.0
vct,2012,21.0
vct,2013,20.0
vct,2014,19.0
vct,2015,18.0
vct,2016,17.0
vct,2017,16.0
ven,2000,6331.0009765625
ven,2001,6114.0
ven,2002,5885.0
ven,2003,5835.99951171875
ven,2004,6004.0
ven,2005,6171.0
ven,2006,6147.0
ven,2007,6013.0
ven,2008,5936.0
ven,2009,5989.99951171875
ven,2010,6103.00048828125
ven,2011,6237.99951171875
ven,2012,6467.0
ven,2013,6899.99951171875
ven,2014,7615.00048828125
ven,2015,8701.0
ven,2016,10192.0
ven,2017,11875.0
vnm,2000,20878.0
vnm,2001,19671.0
vnm,2002,18794.001953125
vnm,2003,18198.0
vnm,2004,17825.0
vnm,2005,17625.0
vnm,2006,17573.998046875
vnm,2007,17618.0
vnm,2008,17724.001953125
vnm,2009,17864.0
vnm,2010,17942.998046875
vnm,2011,17992.0
vnm,2012,17951.998046875
vnm,2013,17854.001953125
vnm,2014,17690.0
vnm,2015,17430.0
vnm,2016,17080.0
vnm,2017,16664.931640625
vut,2000,75.0
vut,2001,74.0
vut,2002,74.0
vut,2003,74.0
vut,2004,75.00000762939453
vut,2005,75.0
vut,2006,76.0
vut,2007,78.0
vut,2008,79.0
vut,2009,80.0
vut,2010,81.99999237060547
vut,2011,84.0
vut,2012,85.0
vut,2013,85.00000762939453
vut,2014,85.0
vut,2015,83.99999237060547
vut,2016,83.0
vut,2017,81.99546813964844
wsm,2000,62.000003814697266
wsm,2001,59.99999237060547
wsm,2002,58.000003814697266
wsm,2003,56.000003814697266
wsm,2004,55.0
wsm,2005,54.999996185302734
wsm,2006,54.0
wsm,2007,53.0
wsm,2008,53.0
wsm,2009,51.999996185302734
wsm,2010,51.0
wsm,2011,50.0
wsm,2012,48.999996185302734
wsm,2013,47.000003814697266
wsm,2014,45.999996185302734
wsm,2015,43.999996185302734
wsm,2016,42.000003814697266
wsm,2017,40.998207092285156
yem,2000,26260.0
yem,2001,25798.001953125
yem,2002,25366.99609375
yem,2003,24927.0
yem,2004,24446.00390625
yem,2005,23978.001953125
yem,2006,23527.0
yem,2007,23072.0
yem,2008,22657.0
yem,2009,22336.001953125
yem,2010,22251.0
yem,2011,22396.0
yem,2012,22685.998046875
yem,2013,22981.0
yem,2014,23207.001953125
yem,2015,23409.0
yem,2016,23563.0
yem,2017,23657.0
zaf,2000,19792.001953125
zaf,2001,19428.001953125
zaf,2002,19080.001953125
zaf,2003,18702.001953125
zaf,2004,18326.0
zaf,2005,17901.0
zaf,2006,17443.0
zaf,2007,16933.998046875
zaf,2008,16396.0
zaf,2009,15850.0
zaf,2010,15275.0009765625
