country,year,pnd
ner,2011,66679.1328125
ner,2012,64570.40234375
ner,2013,62231.609375
ner,2014,60679.2109375
ner,2015,60130.9765625
ner,2016,57276.89453125
ner,2017,55917.609375
nga,2000,779259.375
nga,2001,747029.3125
nga,2002,676499.3125
nga,2003,764921.25
nga,2004,662216.0625
nga,2005,717404.9375
nga,2006,607207.3125
nga,2007,592154.1875
nga,2008,587988.9375
nga,2009,565283.75
nga,2010,561547.6875
nga,2011,556789.5
nga,2012,530744.6875
nga,2013,555833.25
nga,2014,509279.4375
nga,2015,506995.5625
nga,2016,492980.125
nga,2017,477559.9375
nic,2000,3053.000244140625
nic,2001,2835.0
nic,2002,2662.0
nic,2003,2505.0
nic,2004,2368.999755859375
nic,2005,2235.00048828125
nic,2006,2116.000244140625
nic,2007,2004.0
nic,2008,1894.0001220703125
nic,2009,1789.9998779296875
nic,2010,1702.0
nic,2011,1620.0001220703125
nic,2012,1538.0
nic,2013,1465.0
nic,2014,1398.0001220703125
nic,2015,1334.0
nic,2016,1279.0001220703125
nic,2017,1219.0
niu,2000,0.9999999403953552
niu,2001,1.0
niu,2002,1.0
niu,2003,1.0
niu,2004,1.0
niu,2005,1.0
niu,2006,1.0
niu,2007,1.0000001192092896
niu,2008,1.0
niu,2009,1.0
niu,2010,1.0
niu,2011,1.0
niu,2012,1.0
niu,2013,1.0
niu,2014,1.0
niu,2015,1.0
niu,2016,1.0
niu,2017,1.0
nld,2000,462.0
nld,2001,445.9999694824219
nld,2002,430.9999694824219
nld,2003,412.9999694824219
nld,2004,392.0000305175781
nld,2005,369.0
nld,2006,353.0
nld,2007,342.0
nld,2008,333.9999694824219
nld,2009,322.0
nld,2010,307.0
nld,2011,290.0
nld,2012,273.0
nld,2013,260.0
nld,2014,256.0
nld,2015,262.0
nld,2016,277.0
nld,2017,298.9999694824219
nor,2000,128.0
nor,2001,121.0
nor,2002,116.0
nor,2003,111.0
nor,2004,105.0
nor,2005,101.0
nor,2006,96.0
nor,2007,92.0
nor,2008,88.0
nor,2009,85.0
nor,2010,80.99999237060547
nor,2011,77.0
nor,2012,74.0
nor,2013,72.0
nor,2014,67.99999237060547
nor,2015,67.0
nor,2016,66.0
nor,2017,65.0
npl,2000,32263.142578125
npl,2001,31591.255859375
npl,2002,28638.265625
npl,2003,29099.890625
npl,2004,27746.169921875
npl,2005,20862.490234375
npl,2006,18208.21875
npl,2007,16868.197265625
npl,2008,15701.7734375
npl,2009,13858.765625
npl,2010,12737.0244140625
npl,2011,11895.060546875
npl,2012,11215.98828125
npl,2013,9376.376953125
npl,2014,8619.890625
npl,2015,8052.7060546875
npl,2016,7686.87451171875
npl,2017,7318.380859375
nru,2000,3.0
nru,2001,3.000000238418579
nru,2002,3.000000476837158
nru,2003,3.0
nru,2004,3.0
nru,2005,3.000000238418579
nru,2006,3.0
nru,2007,3.0
nru,2008,3.0
nru,2009,3.0
nru,2010,2.0
nru,2011,2.0
nru,2012,2.0
nru,2013,2.0
nru,2014,1.9999998807907104
nru,2015,2.999999761581421
nru,2016,2.000000238418579
nru,2017,2.0
nzl,2000,219.0
nzl,2001,209.0
nzl,2002,203.0
nzl,2003,200.0
nzl,2004,200.0
nzl,2005,204.00001525878906
nzl,2006,208.0
nzl,2007,209.0
nzl,2008,206.00001525878906
nzl,2009,200.0
nzl,2010,192.0
nzl,2011,181.0
nzl,2012,172.0
nzl,2013,165.0
nzl,2014,157.99998474121094
nzl,2015,152.0
nzl,2016,146.0
nzl,2017,143.0
omn,2000,529.0
omn,2001,483.0000305175781
omn,2002,445.0
omn,2003,416.0
omn,2004,395.9999694824219
omn,2005,383.0
omn,2006,378.0000305175781
omn,2007,379.0000305175781
omn,2008,387.0
omn,2009,399.0
omn,2010,414.0
omn,2011,430.0
omn,2012,446.0
omn,2013,461.0
omn,2014,475.0
omn,2015,487.0
omn,2016,498.0
omn,2017,504.0000305175781
pak,2000,227264.015625
pak,2001,222841.90625
pak,2002,218222.828125
pak,2003,215505.34375
pak,2004,212332.984375
pak,2005,210421.125
pak,2006,209742.984375
pak,2007,206069.171875
pak,2008,200552.796875
pak,2009,195264.109375
pak,2010,194778.03125
pak,2011,192219.125
pak,2012,189975.140625
pak,2013,187175.71875
pak,2014,178547.359375
pak,2015,171697.375
pak,2016,167315.578125
pak,2017,165350.65625
pan,2000,811.0
pan,2001,797.9999389648438
pan,2002,783.0
pan,2003,770.0
pan,2004,756.0
pan,2005,742.9999389648438
pan,2006,730.0
pan,2007,716.9999389648438
pan,2008,704.0000610351562
pan,2009,691.0
pan,2010,680.0
pan,2011,664.0000610351562
pan,2012,653.9999389648438
pan,2013,642.0
pan,2014,623.0
pan,2015,604.0
pan,2016,586.9999389648438
pan,2017,569.0
per,2000,14051.0
per,2001,12751.0
per,2002,11680.0
per,2003,10685.0
per,2004,9793.0009765625
per,2005,9001.0
per,2006,8333.0
per,2007,7764.0
per,2008,7263.99951171875
per,2009,6828.00048828125
per,2010,6447.0
per,2011,6116.0
per,2012,5819.00048828125
per,2013,5548.0
per,2014,5289.99951171875
per,2015,5053.0
per,2016,4846.0
per,2017,4660.00048828125
phl,2000,48897.67578125
phl,2001,47760.57421875
phl,2002,46849.09765625
phl,2003,46129.875
phl,2004,44960.32421875
phl,2005,43371.24609375
phl,2006,42264.07421875
phl,2007,41286.640625
phl,2008,40216.96875
phl,2009,39381.98046875
phl,2010,38672.390625
phl,2011,37991.6640625
phl,2012,36945.0703125
phl,2013,36353.4140625
phl,2014,36951.3046875
phl,2015,35418.7578125
phl,2016,34898.98828125
phl,2017,34403.34375
plw,2000,4.0
plw,2001,3.999999761581421
plw,2002,4.0
plw,2003,3.999999761581421
plw,2004,4.0
plw,2005,3.0
plw,2006,3.000000238418579
plw,2007,3.0
plw,2008,3.0
plw,2009,3.0
plw,2010,3.0
plw,2011,2.0
plw,2012,2.0
plw,2013,2.0
plw,2014,2.0
plw,2015,2.0
plw,2016,3.0
plw,2017,3.000000238418579
png,2000,9101.19921875
png,2001,9145.802734375
png,2002,9911.9091796875
png,2003,9356.478515625
png,2004,8961.69140625
png,2005,8851.8583984375
png,2006,8603.318359375
png,2007,8569.5546875
png,2008,8455.9873046875
png,2009,8281.8818359375
png,2010,8063.96484375
png,2011,7884.68701171875
png,2012,7685.03466796875
png,2013,7391.5595703125
png,2014,7363.4052734375
png,2015,7072.81689453125
png,2016,6769.4541015625
png,2017,6556.77099609375
pol,2000,1443.0
pol,2001,1321.0
pol,2002,1219.0
pol,2003,1145.0
pol,2004,1108.0
pol,2005,1094.0
pol,2006,1084.0
pol,2007,1067.0
pol,2008,1036.0
pol,2009,990.9999389648438
pol,2010,941.9999389648438
pol,2011,901.0
pol,2012,871.0
pol,2013,836.0
pol,2014,786.0
pol,2015,729.0000610351562
pol,2016,681.0
pol,2017,645.0
prk,2000,13727.0
prk,2001,11294.9990234375
prk,2002,9100.9990234375
prk,2003,7455.0
prk,2004,6503.00048828125
prk,2005,6015.99951171875
prk,2006,5805.00048828125
prk,2007,5703.0
prk,2008,5534.0
prk,2009,5284.0
prk,2010,4983.0
prk,2011,4598.00048828125
prk,2012,4258.0
prk,2013,3941.0
prk,2014,3686.000244140625
prk,2015,3433.0
prk,2016,3293.999755859375
prk,2017,3126.0
prt,2000,434.0
prt,2001,391.0
prt,2002,349.0
prt,2003,312.9999694824219
prt,2004,285.0
prt,2005,262.9999694824219
prt,2006,246.99998474121094
prt,2007,231.0
prt,2008,214.0
prt,2009,194.0
prt,2010,176.0
prt,2011,159.00001525878906
prt,2012,144.99998474121094
prt,2013,137.0
prt,2014,132.0
prt,2015,132.0
prt,2016,135.0
prt,2017,137.0
pry,2000,2303.000244140625
pry,2001,2231.000244140625
pry,2002,2160.0
pry,2003,2090.999755859375
pry,2004,2024.0
pry,2005,1965.9998779296875
pry,2006,1905.9998779296875
pry,2007,1854.0
pry,2008,1802.9998779296875
pry,2009,1757.0
pry,2010,1702.0
pry,2011,1651.9998779296875
pry,2012,1604.0001220703125
pry,2013,1556.0001220703125
pry,2014,1512.9998779296875
pry,2015,1470.0001220703125
pry,2016,1426.0
pry,2017,1387.9998779296875
qat,2000,66.0
qat,2001,65.0
qat,2002,65.0
qat,2003,66.0
qat,2004,66.0
qat,2005,67.0
qat,2006,69.0
qat,2007,71.0
qat,2008,73.0
qat,2009,77.0
qat,2010,81.0
qat,2011,85.0
qat,2012,89.0
qat,2013,92.0
qat,2014,95.0
qat,2015,97.0
qat,2016,97.0
qat,2017,96.0
rou,2000,2572.000244140625
rou,2001,2449.000244140625
rou,2002,2366.0
rou,2003,2294.0
rou,2004,2199.999755859375
rou,2005,2051.0
rou,2006,1846.0
rou,2007,1643.0
rou,2008,1477.0
rou,2009,1360.0
rou,2010,1290.0001220703125
rou,2011,1254.0
rou,2012,1215.0
rou,2013,1146.0
rou,2014,1049.0
rou,2015,954.0
rou,2016,867.9999389648438
rou,2017,794.9999389648438
rus,2000,12946.0
rus,2001,12427.9990234375
rus,2002,11922.0
rus,2003,11419.9990234375
rus,2004,10970.0
rus,2005,10577.9990234375
rus,2006,10278.0009765625
rus,2007,10068.0
rus,2008,9946.0
rus,2009,9919.0
rus,2010,9950.0009765625
rus,2011,9931.0
rus,2012,9850.0
rus,2013,9662.0
rus,2014,9332.0
rus,2015,8850.0
rus,2016,8295.0
rus,2017,7764.0
rwa,2000,41526.9765625
rwa,2001,38832.35546875
rwa,2002,35948.83203125
rwa,2003,32570.517578125
rwa,2004,28884.58203125
rwa,2005,25829.615234375
rwa,2006,23091.8046875
rwa,2007,20570.90234375
rwa,2008,18444.05078125
rwa,2009,16517.099609375
rwa,2010,14688.9248046875
rwa,2011,12908.330078125
rwa,2012,11578.62109375
rwa,2013,10523.71484375
rwa,2014,9548.9130859375
rwa,2015,8893.416015625
rwa,2016,8351.1337890625
rwa,2017,7893.1689453125
sau,2000,5749.0
sau,2001,5407.0
sau,2002,5111.0
sau,2003,4844.00048828125
sau,2004,4612.00048828125
sau,2005,4397.0
sau,2006,4186.0
sau,2007,3972.0
sau,2008,3768.0
sau,2009,3569.0
sau,2010,3356.0
sau,2011,3164.0
sau,2012,2978.0
sau,2013,2799.0
sau,2014,2627.0
sau,2015,2464.0
sau,2016,2311.0
sau,2017,2184.0
sdn,2000,71054.390625
sdn,2001,71175.1796875
sdn,2002,70083.515625
sdn,2003,68329.0859375
sdn,2004,63015.23046875
sdn,2005,60033.49609375
sdn,2006,58142.546875
sdn,2007,56292.73046875
sdn,2008,54678.80078125
sdn,2009,52986.2890625
sdn,2010,51866.44140625
sdn,2011,50996.671875
sdn,2012,50555.98046875
sdn,2013,49877.10546875
sdn,2014,45926.5078125
sdn,2015,45662.3984375
sdn,2016,45572.0703125
sdn,2017,43570.359375
sen,2000,36178.390625
sen,2001,39647.72265625
sen,2002,45229.65234375
sen,2003,30821.087890625
sen,2004,25980.1875
sen,2005,24533.3203125
sen,2006,23116.556640625
sen,2007,21628.673828125
sen,2008,20633.716796875
sen,2009,20147.45703125
sen,2010,19135.384765625
sen,2011,18044.556640625
sen,2012,17198.99609375
sen,2013,16356.86328125
sen,2014,15212.43359375
sen,2015,14554.6943359375
sen,2016,13986.681640625
sen,2017,13388.24609375
sgp,2000,116.0
sgp,2001,107.0
sgp,2002,98.0
sgp,2003,91.0
sgp,2004,84.0
sgp,2005,81.0
sgp,2006,78.0
sgp,2007,78.0
sgp,2008,79.0
sgp,2009,79.0
sgp,2010,80.0
sgp,2011,82.0
sgp,2012,82.0
sgp,2013,82.0
sgp,2014,83.0
sgp,2015,84.0
sgp,2016,86.00000762939453
sgp,2017,88.0
slb,2000,250.0
slb,2001,250.99998474121094
slb,2002,253.00001525878906
slb,2003,255.99998474121094
slb,2004,259.0000305175781
slb,2005,262.0
slb,2006,264.0000305175781
slb,2007,264.0000305175781
slb,2008,262.0
slb,2009,259.0
slb,2010,254.00001525878906
slb,2011,248.99998474121094
slb,2012,241.99998474121094
slb,2013,235.0
slb,2014,228.0
slb,2015,220.99996948242188
slb,2016,213.99998474121094
slb,2017,208.0
sle,2000,40013.70703125
sle,2001,40161.94140625
sle,2002,40055.85546875
sle,2003,39768.71875
sle,2004,34861.73046875
sle,2005,34874.859375
sle,2006,34590.98046875
sle,2007,33747.2890625
sle,2008,32815.37890625
sle,2009,31589.021484375
sle,2010,29969.84765625
sle,2011,28326.390625
sle,2012,26691.080078125
sle,2013,24899.71875
sle,2014,23360.103515625
sle,2015,21934.939453125
sle,2016,20606.4765625
sle,2017,19599.044921875
slv,2000,2749.0
slv,2001,2527.0
slv,2002,2320.0
slv,2003,2126.999755859375
slv,2004,1950.0
slv,2005,1793.0001220703125
slv,2006,1652.9998779296875
slv,2007,1526.9998779296875
slv,2008,1418.0
slv,2009,1318.0
slv,2010,1232.0
slv,2011,1152.0
slv,2012,1091.0
slv,2013,1035.0
slv,2014,986.9999389648438
slv,2015,940.0
slv,2016,904.9999389648438
slv,2017,872.0
smr,2000,1.0
smr,2001,0.0
smr,2002,0.0
smr,2003,0.0
smr,2004,0.0
smr,2005,0.0
smr,2006,0.0
smr,2007,0.0
smr,2008,1.0
smr,2009,1.0
smr,2010,1.0
smr,2011,1.0
smr,2012,1.0
smr,2013,1.0
smr,2014,1.0
smr,2015,1.0
smr,2016,1.0
smr,2017,1.0
som,2000,56264.6484375
som,2001,55926.46875
som,2002,60636.73046875
som,2003,70519.859375
som,2004,66088.671875
som,2005,60707.7890625
som,2006,52010.46484375
som,2007,54115.90625
som,2008,53671.83203125
som,2009,53510.86328125
som,2010,51157.25390625
som,2011,72288.2734375
som,2012,62086.1171875
som,2013,55162.03125
som,2014,72756.171875
som,2015,65865.6796875
som,2016,60506.51953125
som,2017,54269.9609375
srb,2000,594.0
srb,2001,561.0
srb,2002,520.0
srb,2003,467.0000305175781
srb,2004,411.9999694824219
srb,2005,368.0
srb,2006,338.0
srb,2007,319.0
srb,2008,305.0
srb,2009,293.0
srb,2010,279.0
srb,2011,264.0
srb,2012,250.0
srb,2013,236.0
srb,2014,225.0
srb,2015,214.0
srb,2016,201.99998474121094
srb,2017,193.0
ssd,2000,33988.2265625
ssd,2001,32915.5390625
ssd,2002,31715.607421875
ssd,2003,30480.111328125
ssd,2004,28381.27734375
ssd,2005,26962.6171875
ssd,2006,25956.86328125
ssd,2007,25100.787109375
ssd,2008,24287.11328125
ssd,2009,23387.44140625
ssd,2010,22658.23046875
ssd,2011,22183.833984375
ssd,2012,22118.310546875
ssd,2013,22443.724609375
ssd,2014,22176.548828125
ssd,2015,23075.443359375
ssd,2016,23927.5390625
ssd,2017,24245.484375
stp,2000,308.7299499511719
stp,2001,302.6343994140625
stp,2002,292.88134765625
stp,2003,280.3802490234375
stp,2004,266.1466064453125
stp,2005,250.06199645996094
stp,2006,237.2008514404297
stp,2007,224.14218139648438
stp,2008,197.0
stp,2009,179.28646850585938
stp,2010,172.0272674560547
stp,2011,165.15350341796875
stp,2012,157.7224578857422
stp,2013,140.03785705566406
stp,2014,134.64688110351562
stp,2015,131.44712829589844
stp,2016,128.0664520263672
stp,2017,120.0
sur,2000,178.0
sur,2001,171.99998474121094
sur,2002,165.0
sur,2003,159.0
sur,2004,152.0
sur,2005,145.0
sur,2006,140.0
sur,2007,135.0
sur,2008,130.0
sur,2009,124.99999237060547
sur,2010,121.0
sur,2011,116.99999237060547
sur,2012,111.99999237060547
sur,2013,108.0
sur,2014,104.0
sur,2015,101.0
sur,2016,99.0
sur,2017,96.00000762939453
svk,2000,269.0
svk,2001,254.0
svk,2002,243.99998474121094
svk,2003,239.0
svk,2004,235.0
svk,2005,231.0
svk,2006,227.99998474121094
svk,2007,224.0
svk,2008,218.0
svk,2009,212.0
svk,2010,204.99998474121094
svk,2011,196.99998474121094
svk,2012,189.0
svk,2013,184.00001525878906
svk,2014,178.0
svk,2015,173.0
svk,2016,168.0
svk,2017,163.0
svn,2000,41.0
svn,2001,37.0
svn,2002,35.0
svn,2003,34.0
svn,2004,33.0
svn,2005,32.0
svn,2006,31.0
svn,2007,31.000001907348633
svn,2008,30.0
svn,2009,29.999998092651367
svn,2010,30.0
svn,2011,29.0
svn,2012,27.0
svn,2013,26.0
svn,2014,25.0
svn,2015,23.0
svn,2016,22.0
svn,2017,21.0
swe,2000,168.0
swe,2001,162.0
swe,2002,162.0
swe,2003,163.0
swe,2004,164.0
swe,2005,164.0
swe,2006,163.0
swe,2007,161.99998474121094
swe,2008,160.00001525878906
swe,2009,159.0
swe,2010,158.0
swe,2011,158.0
swe,2012,156.0
swe,2013,153.0
swe,2014,149.0
swe,2015,145.0
swe,2016,140.99998474121094
swe,2017,137.0
swz,2000,3453.999755859375
swz,2001,3574.0
swz,2002,3659.000244140625
swz,2003,3717.0
swz,2004,3725.0
swz,2005,3692.0
swz,2006,3420.0
swz,2007,3244.0
swz,2008,3130.0
swz,2009,2933.999755859375
swz,2010,2639.0
swz,2011,2254.0
swz,2012,1868.9998779296875
swz,2013,1739.0
swz,2014,1642.0001220703125
swz,2015,1500.0
swz,2016,1470.0001220703125
swz,2017,1398.0001220703125
syc,2000,8.0
syc,2001,7.0
syc,2002,8.0
syc,2003,8.0
syc,2004,8.0
syc,2005,8.0
syc,2006,9.0
syc,2007,9.0
syc,2008,9.0
syc,2009,9.0
syc,2010,9.0
syc,2011,9.0
syc,2012,10.0
syc,2013,10.0
syc,2014,9.0
syc,2015,9.0
syc,2016,9.0
syc,2017,7.999999523162842
syr,2000,5382.25146484375
syr,2001,5222.88916015625
syr,2002,4977.05859375
syr,2003,4802.533203125
syr,2004,4578.46142578125
syr,2005,4462.03271484375
syr,2006,4302.29052734375
syr,2007,4167.66259765625
syr,2008,3945.47412109375
syr,2009,3935.397216796875
syr,2010,3857.870849609375
syr,2011,3953.907470703125
syr,2012,4664.779296875
syr,2013,4418.56689453125
syr,2014,4233.6220703125
syr,2015,3882.49560546875
syr,2016,3840.125244140625
syr,2017,3547.527587890625
tcd,2000,53806.97265625
tcd,2001,58638.67578125
tcd,2002,59913.11328125
tcd,2003,60053.80078125
tcd,2004,63551.96484375
tcd,2005,60913.4140625
tcd,2006,59730.609375
tcd,2007,59236.3203125
tcd,2008,59474.7734375
tcd,2009,58761.47265625
tcd,2010,58414.82421875
tcd,2011,58713.0859375
tcd,2012,57680.0234375
tcd,2013,56598.21484375
tcd,2014,56318.88671875
tcd,2015,55140.0
tcd,2016,54476.34765625
tcd,2017,53522.01171875
tgo,2000,17209.443359375
tgo,2001,16455.009765625
tgo,2002,14832.9609375
tgo,2003,15016.7373046875
tgo,2004,15023.74609375
tgo,2005,14797.1083984375
tgo,2006,14795.685546875
tgo,2007,14751.830078125
tgo,2008,14719.828125
tgo,2009,14467.74609375
tgo,2010,14325.2421875
tgo,2011,13965.736328125
tgo,2012,13799.7470703125
tgo,2013,13664.259765625
tgo,2014,13070.1318359375
tgo,2015,12779.7197265625
tgo,2016,12407.12109375
tgo,2017,12105.2314453125
tha,2000,9179.0
tha,2001,8558.0
tha,2002,7987.00048828125
tha,2003,7456.99951171875
tha,2004,6957.0
tha,2005,6514.0
tha,2006,6116.0
tha,2007,5752.00048828125
tha,2008,5400.0
tha,2009,5081.0
tha,2010,4775.0
tha,2011,4502.0
tha,2012,4236.99951171875
tha,2013,3972.000244140625
tha,2014,3713.0
tha,2015,3480.0
tha,2016,3262.0
tha,2017,3063.0
tjk,2000,11140.0
tjk,2001,9937.9990234375
tjk,2002,8851.0
tjk,2003,7915.0
tjk,2004,7131.0
tjk,2005,6474.99951171875
tjk,2006,5992.0
tjk,2007,5609.0
tjk,2008,5324.99951171875
tjk,2009,5129.0
tjk,2010,5008.0
tjk,2011,4967.0
tjk,2012,4951.0
tjk,2013,4964.0
tjk,2014,4954.0
tjk,2015,4920.0
tjk,2016,4845.00048828125
tjk,2017,4748.0
tkm,2000,5459.0
tkm,2001,5198.0
tkm,2002,4994.0
tkm,2003,4814.00048828125
tkm,2004,4674.99951171875
tkm,2005,4522.0
tkm,2006,4407.0
tkm,2007,4333.0
tkm,2008,4275.0
tkm,2009,4225.0
tkm,2010,4211.0
tkm,2011,4209.99951171875
tkm,2012,4208.0
tkm,2013,4177.0
tkm,2014,4094.0
tkm,2015,3988.999755859375
tkm,2016,3836.999755859375
tkm,2017,3687.0
tls,2000,2785.0
tls,2001,2612.0
tls,2002,2441.0
tls,2003,2284.000244140625
tls,2004,2141.0
tls,2005,2015.0
tls,2006,1900.9998779296875
tls,2007,1800.0001220703125
tls,2008,1714.0
tls,2009,1635.0001220703125
tls,2010,1563.9998779296875
tls,2011,1499.0
tls,2012,1436.0001220703125
tls,2013,1377.0001220703125
tls,2014,1315.0001220703125
tls,2015,1273.9998779296875
tls,2016,1228.0
tls,2017,1178.0001220703125
ton,2000,27.000001907348633
ton,2001,27.0
ton,2002,26.000001907348633
ton,2003,26.999998092651367
ton,2004,27.0
ton,2005,27.0
ton,2006,28.0
ton,2007,28.0
ton,2008,28.0
ton,2009,28.0
ton,2010,28.000001907348633
ton,2011,29.0
ton,2012,28.0
ton,2013,28.000001907348633
ton,2014,26.999998092651367
ton,2015,25.999998092651367
ton,2016,25.0
ton,2017,24.0
tto,2000,219.00003051757812
tto,2001,219.0
tto,2002,218.0
tto,2003,219.0
tto,2004,222.0
tto,2005,225.0
tto,2006,227.00001525878906
tto,2007,229.00001525878906
tto,2008,228.0
tto,2009,226.0
tto,2010,225.0
tto,2011,221.0
tto,2012,217.0
tto,2013,210.0
tto,2014,203.0
tto,2015,194.0
tto,2016,186.00001525878906
tto,2017,178.00001525878906
tun,2000,2362.999755859375
tun,2001,2161.0
tun,2002,1990.0001220703125
tun,2003,1846.0
tun,2004,1724.0
tun,2005,1619.0
tun,2006,1534.0
tun,2007,1468.0
tun,2008,1415.0
tun,2009,1375.0
tun,2010,1345.0
tun,2011,1324.0
tun,2012,1310.0
tun,2013,1294.0
tun,2014,1270.0
tun,2015,1240.0
tun,2016,1209.0001220703125
tun,2017,1162.0001220703125
tur,2000,27646.998046875
tur,2001,25304.998046875
tur,2002,23443.998046875
tur,2003,21568.0
tur,2004,19839.0
tur,2005,18296.0
tur,2006,16964.001953125
tur,2007,15774.0009765625
tur,2008,14709.0
tur,2009,13759.9990234375
tur,2010,12933.0009765625
tur,2011,12169.0
tur,2012,11286.0009765625
tur,2013,10150.0
tur,2014,8989.0009765625
tur,2015,8154.0
tur,2016,7710.0
tur,2017,7408.00048828125
tuv,2000,4.0
tuv,2001,5.000000476837158
tuv,2002,4.0
tuv,2003,4.0
tuv,2004,3.0
tuv,2005,2.999999761581421
tuv,2006,4.0
tuv,2007,3.0
tuv,2008,3.0
tuv,2009,3.000000238418579
tuv,2010,2.0
tuv,2011,3.0
tuv,2012,3.000000238418579
tuv,2013,3.0
tuv,2014,2.0
tuv,2015,2.0
tuv,2016,2.0
tuv,2017,1.9999998807907104
tza,2000,131609.0
tza,2001,125561.0
tza,2002,119264.0078125
tza,2003,113273.0078125
tza,2004,107981.0
tza,2005,103086.0
tza,2006,99462.0
tza,2007,96024.0
tza,2008,92796.0078125
tza,2009,90316.0
tza,2010,87273.0078125
tza,2011,83175.0078125
tza,2012,79827.0078125
tza,2013,77512.0
tza,2014,75631.0078125
tza,2015,72320.0
tza,2016,70207.0078125
tza,2017,68133.0
uga,2000,136942.8125
uga,2001,131714.578125
uga,2002,132625.3125
uga,2003,124764.2109375
uga,2004,109747.34375
uga,2005,103774.21875
uga,2006,97907.9609375
uga,2007,92418.25
uga,2008,87123.53125
uga,2009,82454.5
uga,2010,76913.8984375
uga,2011,72302.4375
uga,2012,66221.3671875
uga,2013,61444.7421875
uga,2014,58228.3515625
uga,2015,54803.84375
uga,2016,51082.60546875
uga,2017,48992.2421875
ukr,2000,3175.999755859375
ukr,2001,2932.0
ukr,2002,2735.0
ukr,2003,2594.000244140625
ukr,2004,2496.0
ukr,2005,2441.0
ukr,2006,2423.0
ukr,2007,2401.999755859375
ukr,2008,2376.0
ukr,2009,2343.0
ukr,2010,2286.0
ukr,2011,2209.0
ukr,2012,2130.0
ukr,2013,2044.0
ukr,2014,1957.0
ukr,2015,1870.9998779296875
ukr,2016,1789.0001220703125
ukr,2017,1713.0001220703125
ury,2000,480.0000305175781
ury,2001,459.0
ury,2002,444.0
ury,2003,430.0
ury,2004,413.0000305175781
ury,2005,395.0
ury,2006,376.0
ury,2007,356.0
ury,2008,335.0
ury,2009,312.0
ury,2010,291.0
ury,2011,269.0
ury,2012,249.00001525878906
ury,2013,230.0
ury,2014,212.0
ury,2015,197.0
ury,2016,184.0
ury,2017,172.0
usa,2000,15073.0009765625
usa,2001,14549.0
usa,2002,14131.0
usa,2003,14059.0
usa,2004,14172.0
usa,2005,14077.0
usa,2006,13668.9990234375
usa,2007,13305.0
usa,2008,13328.0
usa,2009,13533.9990234375
usa,2010,13488.0
usa,2011,13015.9990234375
usa,2012,12407.0
usa,2013,11962.0
usa,2014,11743.0
usa,2015,11738.0009765625
usa,2016,11865.0
usa,2017,12028.0009765625
uzb,2000,19783.0
uzb,2001,18207.0
uzb,2002,16770.0
uzb,2003,15550.0
uzb,2004,14511.9990234375
uzb,2005,13650.0
uzb,2006,12902.0009765625
uzb,2007,12198.0
uzb,2008,11516.0009765625
uzb,2009,10909.0
uzb,2010,10344.9990234375
uzb,2011,9871.0
uzb,2012,9359.0
uzb,2013,8852.0
uzb,2014,8289.0009765625
uzb,2015,7770.0
uzb,2016,7285.00048828125
uzb,2017,6820.00048828125
vct,2000,20.0
vct,2001,20.0
vct,2002,19.000001907348633
vct,2003,18.999998092651367
vct,2004,17.999998092651367
vct,2005,18.000001907348633
vct,2006,16.999998092651367
vct,2007,18.0
vct,2008,17.0
vct,2009,16.0
vct,2010,16.0
vct,2011,15.000000953674316
vct,2012,15.000000953674316
vct,2013,14.0
vct,2014,13.0
vct,2015,12.0
vct,2016,12.000000953674316
vct,2017,11.0
ven,2000,6225.0
ven,2001,6093.0
ven,2002,6021.0
ven,2003,5769.99951171875
ven,2004,5288.0
ven,2005,4796.0
ven,2006,4503.0
ven,2007,4363.0
ven,2008,4248.0
ven,2009,4076.999755859375
ven,2010,3893.000244140625
ven,2011,3765.0
ven,2012,3754.999755859375
ven,2013,3910.0
ven,2014,4268.0
ven,2015,4854.0
ven,2016,5677.0
ven,2017,6624.0
vnm,2000,23361.443359375
vnm,2001,21477.779296875
vnm,2002,20209.400390625
vnm,2003,18474.1328125
vnm,2004,17416.375
vnm,2005,17162.72265625
vnm,2006,17194.2421875
vnm,2007,17084.091796875
vnm,2008,16938.876953125
vnm,2009,17433.0546875
vnm,2010,17425.57421875
vnm,2011,16996.248046875
vnm,2012,17059.49609375
vnm,2013,17074.591796875
vnm,2014,18906.869140625
vnm,2015,16561.068359375
vnm,2016,16327.857421875
vnm,2017,16055.6953125
vut,2000,97.00000762939453
vut,2001,95.62812042236328
vut,2002,97.0027847290039
vut,2003,99.5336685180664
vut,2004,101.10808563232422
vut,2005,98.57252502441406
vut,2006,98.9271011352539
vut,2007,100.0
vut,2008,102.0
vut,2009,102.22277069091797
vut,2010,104.99999237060547
vut,2011,106.0
vut,2012,107.99999237060547
vut,2013,108.99999237060547
vut,2014,109.00000762939453
vut,2015,108.61947631835938
vut,2016,108.0
vut,2017,106.0
wsm,2000,53.81552505493164
wsm,2001,53.98112106323242
wsm,2002,50.60264587402344
wsm,2003,52.13602828979492
wsm,2004,48.966407775878906
wsm,2005,51.964500427246094
wsm,2006,55.05158233642578
wsm,2007,51.05598068237305
wsm,2008,52.19073486328125
wsm,2009,75.44127655029297
wsm,2010,46.37826919555664
wsm,2011,48.9790153503418
wsm,2012,45.546165466308594
wsm,2013,41.85983657836914
wsm,2014,40.132896423339844
wsm,2015,39.855594635009766
wsm,2016,38.42190170288086
