region,year,age_group,cause,deaths
2_amr,2000,neo,17,1824.5923364162445
3_sear,2000,neo,17,14319.74078321457
4_eur,2000,neo,17,834.4233443057165
5_emr,2001,neo,17,8855.976557344198
2_amr,2001,neo,17,1792.0852160453796
3_sear,2001,neo,17,13947.78630721569
6_wpr,2001,neo,17,21616.143433254212
1_afr,2001,neo,17,10068.502668306231
4_eur,2001,neo,17,802.719410339836
5_emr,2002,neo,17,8889.69371676445
3_sear,2002,neo,17,13528.021112918854
4_eur,2002,neo,17,750.1212416775525
1_afr,2002,neo,17,10127.646958425641
6_wpr,2002,neo,17,19037.204469427466
2_amr,2002,neo,17,1780.2185934185982
6_wpr,2003,neo,17,16772.5071753487
4_eur,2003,neo,17,719.9553886740468
3_sear,2003,neo,17,13083.441103219986
1_afr,2003,neo,17,10135.441927418113
5_emr,2003,neo,17,8913.964570313692
2_amr,2003,neo,17,1648.5866137444973
4_eur,2004,neo,17,975.487215119414
5_emr,2004,neo,17,8938.330426752567
6_wpr,2004,neo,17,15187.363770026714
1_afr,2004,neo,17,10100.094650119543
3_sear,2004,neo,17,12632.102029561996
2_amr,2004,neo,17,1735.0203141868114
4_eur,2005,neo,17,945.4365101759322
2_amr,2005,neo,17,1516.9448678344488
6_wpr,2005,neo,17,13934.590173572302
5_emr,2005,neo,17,8955.331170380116
3_sear,2005,neo,17,12223.94681251049
1_afr,2005,neo,17,10010.05543640256
1_afr,2006,neo,17,10085.334604278207
2_amr,2006,neo,17,1509.6236833184958
5_emr,2006,neo,17,9014.144830733538
4_eur,2006,neo,17,633.0487765497528
3_sear,2006,neo,17,11818.772543728352
6_wpr,2006,neo,17,12219.109240673482
5_emr,2007,neo,17,9125.511490523815
1_afr,2007,neo,17,10175.854778528214
6_wpr,2007,neo,17,10837.19271896407
2_amr,2007,neo,17,1347.287474527955
3_sear,2007,neo,17,11405.143838226795
4_eur,2007,neo,17,603.2418169919401
5_emr,2008,neo,17,9307.7393476367
6_wpr,2008,neo,17,10045.358672035858
3_sear,2008,neo,17,10943.592717707157
2_amr,2008,neo,17,1337.1649924516678
4_eur,2008,neo,17,580.2034243773669
1_afr,2008,neo,17,10247.088935226202
5_emr,2009,neo,17,9478.592315256596
1_afr,2009,neo,17,10312.208531945944
6_wpr,2009,neo,17,9071.182124381885
4_eur,2009,neo,17,824.3228331748396
2_amr,2009,neo,17,1379.820729881525
3_sear,2009,neo,17,10440.540370345116
6_wpr,2010,neo,17,8087.548313874751
4_eur,2010,neo,17,835.4476600438356
1_afr,2010,neo,17,10368.74954302609
3_sear,2010,neo,17,9915.330187737942
2_amr,2010,neo,17,1286.591149583459
5_emr,2010,neo,17,9550.259087562561
1_afr,2011,neo,17,10439.859162643552
4_eur,2011,neo,17,781.1007190272212
5_emr,2011,neo,17,9494.568245947361
3_sear,2011,neo,17,9372.046870827675
2_amr,2011,neo,17,1330.1373918354511
6_wpr,2011,neo,17,7195.203571571037
2_amr,2012,neo,17,1302.0783197432756
6_wpr,2012,neo,17,6825.296822223812
5_emr,2012,neo,17,9416.701030254364
3_sear,2012,neo,17,8858.41409432888
1_afr,2012,neo,17,10423.269137822092
4_eur,2012,neo,17,757.4969963748008
1_afr,2013,neo,17,10291.28473187238
5_emr,2013,neo,17,9274.980124890804
2_amr,2013,neo,17,1334.838393971324
4_eur,2013,neo,17,720.575253196992
3_sear,2013,neo,17,8270.38018155098
6_wpr,2013,neo,17,6241.516721824184
2_amr,2014,neo,17,1220.2989994734526
5_emr,2014,neo,17,9155.491563141346
3_sear,2014,neo,17,7740.365710765123
4_eur,2014,neo,17,670.8857617340982
1_afr,2014,neo,17,10270.209170639515
6_wpr,2014,neo,17,5786.878545667976
2_amr,2015,neo,17,1229.9823260903358
4_eur,2015,neo,17,634.1095657767728
6_wpr,2015,neo,17,5577.017151476815
1_afr,2015,neo,17,10263.135518066585
5_emr,2015,neo,17,9046.586738824844
3_sear,2015,neo,17,7256.374704122543
2_amr,2016,neo,17,1232.9145020246506
1_afr,2016,neo,17,10268.121057972312
3_sear,2016,neo,17,6940.029657751322
5_emr,2016,neo,17,8916.236831128597
6_wpr,2016,neo,17,5155.756369666196
4_eur,2016,neo,17,599.5696719773114
1_afr,2017,neo,17,10193.316385187209
2_amr,2017,neo,17,1193.496378749609
4_eur,2017,neo,17,565.766834215261
3_sear,2017,neo,17,6654.61187466979
5_emr,2017,neo,17,8713.086324632168
6_wpr,2017,neo,17,4777.681577645242
5_emr,2000,post,2,595.9799928665161
6_wpr,2000,post,2,1466.6086762014477
1_afr,2000,post,2,210777.9284133911
2_amr,2000,post,2,3023.378674198776
3_sear,2000,post,2,14297.580330371857
4_eur,2000,post,2,558.0820436362974
5_emr,2001,post,2,647.460001707077
2_amr,2001,post,2,2976.3638362457204
3_sear,2001,post,2,13702.590123176575
6_wpr,2001,post,2,1593.0321610903723
1_afr,2001,post,2,215406.18071746826
4_eur,2001,post,2,627.6117609324195
5_emr,2002,post,2,696.9599907398224
3_sear,2002,post,2,12939.300070762634
4_eur,2002,post,2,682.617908673788
1_afr,2002,post,2,217420.82894563675
6_wpr,2002,post,2,1690.6028785705566
2_amr,2002,post,2,2888.681593758746
6_wpr,2003,post,2,1759.6762075424194
4_eur,2003,post,2,730.3453502117827
3_sear,2003,post,2,12027.509799480438
1_afr,2003,post,2,216684.2702240944
5_emr,2003,post,2,735.2466828965089
2_amr,2003,post,2,2794.2035189553008
4_eur,2004,post,2,697.9715363233707
5_emr,2004,post,2,767.2499871253967
6_wpr,2004,post,2,1793.1086122540535
1_afr,2004,post,2,212962.85604143143
3_sear,2004,post,2,11078.099860191345
2_amr,2004,post,2,2631.9020211100938
4_eur,2005,post,2,673.2902519764508
2_amr,2005,post,2,2408.557138870626
6_wpr,2005,post,2,1784.4456409940262
5_emr,2005,post,2,800.9099941253662
3_sear,2005,post,2,10050.479894638062
1_afr,2005,post,2,206184.7341710075
1_afr,2006,post,2,196756.56092453003
2_amr,2006,post,2,2239.3159838919323
5_emr,2006,post,2,833.5800087451935
4_eur,2006,post,2,623.3584692717857
3_sear,2006,post,2,9169.380001068115
6_wpr,2006,post,2,1726.031973540783
5_emr,2007,post,2,877.1399884223938
1_afr,2007,post,2,182034.26839447021
6_wpr,2007,post,2,1738.734597894465
2_amr,2007,post,2,1961.680824246707
3_sear,2007,post,2,8304.12022781372
4_eur,2007,post,2,632.9077526002828
5_emr,2008,post,2,910.8000211715698
6_wpr,2008,post,2,1532.3056094864
3_sear,2008,post,2,7326.990259170532
2_amr,2008,post,2,1703.8081311367428
4_eur,2008,post,2,507.0494072841026
1_afr,2008,post,2,164808.7652397048
5_emr,2009,post,2,933.5699982643127
1_afr,2009,post,2,146864.52021741867
6_wpr,2009,post,2,1215.0510334968567
4_eur,2009,post,2,391.69305166054966
2_amr,2009,post,2,1430.3022793517155
3_sear,2009,post,2,6456.780002117157
6_wpr,2010,post,2,905.8428405325384
4_eur,2010,post,2,332.1901752064596
1_afr,2010,post,2,134294.90922177333
3_sear,2010,post,2,5994.450042247772
2_amr,2010,post,2,1311.6451086212055
5_emr,2010,post,2,925.6499919891357
1_afr,2011,post,2,116900.18910098076
4_eur,2011,post,2,330.20938461110114
5_emr,2011,post,2,965.2499923706055
3_sear,2011,post,2,5398.469966650009
2_amr,2011,post,2,1172.2315168071875
6_wpr,2011,post,2,766.534432011339
2_amr,2012,post,2,1024.1589209702743
6_wpr,2012,post,2,678.4304585456848
5_emr,2012,post,2,1020.3734582110276
3_sear,2012,post,2,5019.2999477386475
1_afr,2012,post,2,101475.0004837513
4_eur,2012,post,2,342.6800343697373
1_afr,2013,post,2,88452.5410425663
5_emr,2013,post,2,1044.450007200241
2_amr,2013,post,2,878.5535243817332
4_eur,2013,post,2,366.7723040898676
3_sear,2013,post,2,4891.589849472046
6_wpr,2013,post,2,658.1695256233215
2_amr,2014,post,2,826.7720245652043
5_emr,2014,post,2,1085.2984168861008
3_sear,2014,post,2,4600.530061483383
4_eur,2014,post,2,377.1445981405018
1_afr,2014,post,2,81181.97936081886
6_wpr,2014,post,2,560.7143158912659
2_amr,2015,post,2,918.7931109911937
4_eur,2015,post,2,412.38588395752436
6_wpr,2015,post,2,513.2161042690277
1_afr,2015,post,2,74329.19971203804
5_emr,2015,post,2,1077.0799970846645
3_sear,2015,post,2,4463.909940242767
2_amr,2016,post,2,951.8599574408219
1_afr,2016,post,2,68415.38576426732
3_sear,2016,post,2,4117.410040855408
5_emr,2016,post,2,1105.770064794661
6_wpr,2016,post,2,545.3903136253357
4_eur,2016,post,2,509.19207693612105
1_afr,2017,post,2,67616.01067352295
2_amr,2017,post,2,1002.0566067088389
4_eur,2017,post,2,622.7110732589947
3_sear,2017,post,2,3715.469985961914
5_emr,2017,post,2,1117.6370546856672
6_wpr,2017,post,2,531.0158636569977
5_emr,2000,post,3,131851.6467681761
6_wpr,2000,post,3,53794.21224465971
1_afr,2000,post,3,520771.9543541707
2_amr,2000,post,3,32119.260155446736
3_sear,2000,post,3,407666.4966633175
4_eur,2000,post,3,12485.648176789467
5_emr,2001,post,3,125174.96617763126
2_amr,2001,post,3,28988.975686300153
3_sear,2001,post,3,381306.22517575213
6_wpr,2001,post,3,47156.24103496762
1_afr,2001,post,3,493637.7127321574
4_eur,2001,post,3,10946.299613521333
5_emr,2002,post,3,118886.7744909708
3_sear,2002,post,3,355146.1872241121
4_eur,2002,post,3,9630.525704042599
1_afr,2002,post,3,467349.5573943822
6_wpr,2002,post,3,43189.66721033777
2_amr,2002,post,3,27194.09382142555
6_wpr,2003,post,3,39940.87532395936
4_eur,2003,post,3,8538.853452684281
3_sear,2003,post,3,331422.73305753333
1_afr,2003,post,3,437114.9963704522
5_emr,2003,post,3,113986.6489644649
2_amr,2003,post,3,25074.70690034882
4_eur,2004,post,3,7577.884914189235
5_emr,2004,post,3,109288.43506399516
6_wpr,2004,post,3,36622.45701069479
1_afr,2004,post,3,411728.4183486579
3_sear,2004,post,3,308885.7693633386
2_amr,2004,post,3,22057.77672904279
4_eur,2005,post,3,6786.020990767213
2_amr,2005,post,3,20644.098181984355
6_wpr,2005,post,3,32906.73298323327
5_emr,2005,post,3,104391.6857504043
3_sear,2005,post,3,287606.43849520234
1_afr,2005,post,3,388255.66186503746
1_afr,2006,post,3,373657.11415275675
2_amr,2006,post,3,18154.026247436293
5_emr,2006,post,3,100331.1832393698
4_eur,2006,post,3,6178.49238680567
3_sear,2006,post,3,266547.65805299365
6_wpr,2006,post,3,29734.184378604994
5_emr,2007,post,3,96288.50034237876
1_afr,2007,post,3,357732.7929346791
6_wpr,2007,post,3,26854.264052518392
2_amr,2007,post,3,15927.321059906251
3_sear,2007,post,3,246004.21884302972
4_eur,2007,post,3,5663.362332622915
5_emr,2008,post,3,93100.9712615648
6_wpr,2008,post,3,24500.478046308926
3_sear,2008,post,3,226207.73107461404
2_amr,2008,post,3,13942.288798752685
4_eur,2008,post,3,5375.598417694827
1_afr,2008,post,3,341220.56251280545
5_emr,2009,post,3,89731.62864747042
1_afr,2009,post,3,330441.81634468073
6_wpr,2009,post,3,22795.36250478183
4_eur,2009,post,3,5009.583995313572
2_amr,2009,post,3,12457.7793432711
3_sear,2009,post,3,207629.59110092645
6_wpr,2010,post,3,21002.25769207951
4_eur,2010,post,3,4685.084906290937
1_afr,2010,post,3,319268.0885126115
3_sear,2010,post,3,189531.75131847174
2_amr,2010,post,3,11447.602089672675
5_emr,2010,post,3,86186.93038457123
1_afr,2011,post,3,308016.98255109705
4_eur,2011,post,3,4615.175409958195
5_emr,2011,post,3,82614.29413652308
3_sear,2011,post,3,172966.30467423887
2_amr,2011,post,3,9932.182410798778
6_wpr,2011,post,3,19751.75412864627
2_amr,2012,post,3,9406.407633616374
6_wpr,2012,post,3,18598.401505140893
5_emr,2012,post,3,78275.17509905949
3_sear,2012,post,3,157508.36324838788
1_afr,2012,post,3,293426.4395074276
4_eur,2012,post,3,4392.309535522504
1_afr,2013,post,3,282337.46800023725
5_emr,2013,post,3,77514.9539544959
2_amr,2013,post,3,9093.432002686213
4_eur,2013,post,3,4144.088024110802
3_sear,2013,post,3,144470.06895939278
6_wpr,2013,post,3,17335.748211865484
2_amr,2014,post,3,8558.943103185366
5_emr,2014,post,3,74636.70853183598
3_sear,2014,post,3,131919.84075494463
4_eur,2014,post,3,3844.4407931218543
1_afr,2014,post,3,270739.5054276888
6_wpr,2014,post,3,16529.157123912042
2_amr,2015,post,3,8055.864958613387
4_eur,2015,post,3,3525.0228202815865
6_wpr,2015,post,3,15768.506170580777
1_afr,2015,post,3,257259.1671033227
5_emr,2015,post,3,70508.34431184408
3_sear,2015,post,3,124619.9563970694
2_amr,2016,post,3,8003.574037469109
1_afr,2016,post,3,245686.11025159678
3_sear,2016,post,3,115544.41037691497
5_emr,2016,post,3,66789.44758900047
6_wpr,2016,post,3,14954.359478734345
4_eur,2016,post,3,3260.9353688836227
1_afr,2017,post,3,229924.45943267815
2_amr,2017,post,3,7532.663183491472
4_eur,2017,post,3,2983.888948294304
3_sear,2017,post,3,107439.37811657663
5_emr,2017,post,3,62249.38095199561
6_wpr,2017,post,3,14347.974042897134
5_emr,2000,post,5,128.78871682372733
6_wpr,2000,post,5,397.586057485198
1_afr,2000,post,5,477.37178052596505
2_amr,2000,post,5,12.654449582678795
3_sear,2000,post,5,653.4649932432001
4_eur,2000,post,5,0.0
5_emr,2001,post,5,118.51778110155982
2_amr,2001,post,5,19.90437060475153
3_sear,2001,post,5,586.4474950271176
6_wpr,2001,post,5,379.9569646272318
1_afr,2001,post,5,450.3478657031989
4_eur,2001,post,5,0.0
5_emr,2002,post,5,107.44904061821371
3_sear,2002,post,5,529.3521076401104
4_eur,2002,post,5,0.0
1_afr,2002,post,5,426.6375494490587
6_wpr,2002,post,5,332.89708703573433
2_amr,2002,post,5,17.89851334859021
6_wpr,2003,post,5,303.7014641824371
4_eur,2003,post,5,0.0
3_sear,2003,post,5,475.4268218219879
1_afr,2003,post,5,404.46588137706635
5_emr,2003,post,5,97.00901069079619
2_amr,2003,post,5,11.847976321778399
4_eur,2004,post,5,0.0
5_emr,2004,post,5,88.0432486289381
6_wpr,2004,post,5,258.23600247060193
1_afr,2004,post,5,382.90428263651023
3_sear,2004,post,5,428.769298023798
2_amr,2004,post,5,13.77216268672201
4_eur,2005,post,5,0.0
2_amr,2005,post,5,9.055448435784372
6_wpr,2005,post,5,156.82884022896405
5_emr,2005,post,5,81.19138121637437
3_sear,2005,post,5,384.8738668600299
1_afr,2005,post,5,363.0316087208672
1_afr,2006,post,5,341.45286073353043
2_amr,2006,post,5,10.655393289592316
5_emr,2006,post,5,77.40823285734851
4_eur,2006,post,5,1.0066815863614098
3_sear,2006,post,5,348.13585338492953
6_wpr,2006,post,5,85.51856486998395
5_emr,2007,post,5,74.95794081922347
1_afr,2007,post,5,320.08185342417175
6_wpr,2007,post,5,44.94217613372002
2_amr,2007,post,5,6.341268351380496
3_sear,2007,post,5,314.63449076500825
4_eur,2007,post,5,0.0
5_emr,2008,post,5,73.24470533554305
6_wpr,2008,post,5,25.93291937114094
3_sear,2008,post,5,283.29869850537006
2_amr,2008,post,5,10.044605070229691
4_eur,2008,post,5,0.0
1_afr,2008,post,5,300.62503499910355
5_emr,2009,post,5,70.67175953102812
1_afr,2009,post,5,281.0462300626543
6_wpr,2009,post,5,31.274432520744007
4_eur,2009,post,5,0.0
2_amr,2009,post,5,8.8179582004901
3_sear,2009,post,5,254.57082083881286
6_wpr,2010,post,5,44.055573551448376
4_eur,2010,post,5,0.0
1_afr,2010,post,5,264.23310610500346
3_sear,2010,post,5,228.32820700679397
2_amr,2010,post,5,7.6337665142833036
5_emr,2010,post,5,67.5015739368208
1_afr,2011,post,5,248.84810309371886
4_eur,2011,post,5,0.0
5_emr,2011,post,5,63.47608039062627
3_sear,2011,post,5,204.07326473290075
2_amr,2011,post,5,6.918575363136061
6_wpr,2011,post,5,55.71876992425839
2_amr,2012,post,5,11.28682635538514
6_wpr,2012,post,5,48.6724498149945
5_emr,2012,post,5,62.34685751313602
3_sear,2012,post,5,188.082059748676
1_afr,2012,post,5,239.59654238877687
4_eur,2012,post,5,0.0
1_afr,2013,post,5,231.36519361135873
5_emr,2013,post,5,61.33715935726216
2_amr,2013,post,5,5.702716420835913
4_eur,2013,post,5,0.0
3_sear,2013,post,5,173.1875953887267
6_wpr,2013,post,5,44.318568323337516
2_amr,2014,post,5,7.160064467182838
5_emr,2014,post,5,60.152236131379226
3_sear,2014,post,5,159.31707862774945
4_eur,2014,post,5,0.0
1_afr,2014,post,5,224.25364545620397
6_wpr,2014,post,5,32.27001205982707
2_amr,2015,post,5,5.727120164997087
4_eur,2015,post,5,0.0
6_wpr,2015,post,5,20.641575237940124
1_afr,2015,post,5,216.7398911800524
5_emr,2015,post,5,58.091052042600175
3_sear,2015,post,5,146.98439570536462
2_amr,2016,post,5,7.29732606932016
1_afr,2016,post,5,210.17175452851623
3_sear,2016,post,5,136.04645512734882
5_emr,2016,post,5,57.48339452456809
6_wpr,2016,post,5,19.494554139996264
4_eur,2016,post,5,0.0
1_afr,2017,post,5,203.6202196136091
2_amr,2017,post,5,6.756105230468754
4_eur,2017,post,5,0.0
3_sear,2017,post,5,126.398779335071
5_emr,2017,post,5,56.33237453859548
6_wpr,2017,post,5,18.236553040203002
5_emr,2000,post,6,36751.88684570313
6_wpr,2000,post,6,8495.633493604972
1_afr,2000,post,6,320125.7316805172
2_amr,2000,post,6,1.7298541583596327
3_sear,2000,post,6,117505.96138900555
4_eur,2000,post,6,56.94444242600615
5_emr,2001,post,6,38222.89558153152
2_amr,2001,post,6,0.0
3_sear,2001,post,6,134776.22022196703
6_wpr,2001,post,6,7551.604035947674
1_afr,2001,post,6,290839.09528828866
4_eur,2001,post,6,48.45029952353627
5_emr,2002,post,6,34753.17057175636
3_sear,2002,post,6,113596.01515928826
4_eur,2002,post,6,65.37414837946247
1_afr,2002,post,6,280527.2595680834
6_wpr,2002,post,6,7255.429485528347
2_amr,2002,post,6,2.496686767155122
6_wpr,2003,post,6,6700.101509333541
4_eur,2003,post,6,58.26407922291057
3_sear,2003,post,6,121394.30196667006
1_afr,2003,post,6,310263.88197365095
5_emr,2003,post,6,38383.5765534973
2_amr,2003,post,6,1.6930919405232223
4_eur,2004,post,6,49.122548222541795
5_emr,2004,post,6,29029.51421131134
6_wpr,2004,post,6,5714.122544779397
1_afr,2004,post,6,131745.52860663895
3_sear,2004,post,6,144735.0868387128
2_amr,2004,post,6,0.0
4_eur,2005,post,6,65.74899399660985
2_amr,2005,post,6,1.6974248057181216
6_wpr,2005,post,6,5495.63670259714
5_emr,2005,post,6,20436.96737676859
3_sear,2005,post,6,101033.5333143231
1_afr,2005,post,6,224419.06875389817
1_afr,2006,post,6,74367.77557213543
2_amr,2006,post,6,0.0
5_emr,2006,post,6,17266.55238531589
4_eur,2006,post,6,67.36501955817702
3_sear,2006,post,6,124913.58306846226
6_wpr,2006,post,6,4558.817215561867
5_emr,2007,post,6,11022.873018670081
1_afr,2007,post,6,45832.73657054898
6_wpr,2007,post,6,5462.064773917196
2_amr,2007,post,6,0.0
3_sear,2007,post,6,77757.32698685804
4_eur,2007,post,6,45.615306556224894
5_emr,2008,post,6,8366.515018844613
6_wpr,2008,post,6,4479.085746347904
3_sear,2008,post,6,72752.61714235377
2_amr,2008,post,6,0.0
4_eur,2008,post,6,26.50601391983993
1_afr,2008,post,6,73558.32754287728
5_emr,2009,post,6,10402.145794897093
1_afr,2009,post,6,63308.45744505641
6_wpr,2009,post,6,3384.4059771299367
4_eur,2009,post,6,23.4244341850281
2_amr,2009,post,6,0.0
3_sear,2009,post,6,86248.66322139271
6_wpr,2010,post,6,2461.280188918114
4_eur,2010,post,6,45.65495512328352
1_afr,2010,post,6,59510.22617949487
3_sear,2010,post,6,61846.30707903274
2_amr,2010,post,6,0.0
5_emr,2010,post,6,10553.366392121314
1_afr,2011,post,6,92406.77519296651
4_eur,2011,post,6,42.95624739892608
5_emr,2011,post,6,34808.32831228734
3_sear,2011,post,6,62129.04654988022
2_amr,2011,post,6,0.0
6_wpr,2011,post,6,1686.6841264557893
2_amr,2012,post,6,0.0
6_wpr,2012,post,6,958.9879649877555
5_emr,2012,post,6,27755.62380516772
3_sear,2012,post,6,39431.21888919185
1_afr,2012,post,6,62860.75307434561
4_eur,2012,post,6,40.84082283152047
1_afr,2013,post,6,97993.36885383603
5_emr,2013,post,6,19996.038136692077
2_amr,2013,post,6,1.448757137670966
4_eur,2013,post,6,40.029796633756234
3_sear,2013,post,6,28396.566883997824
6_wpr,2013,post,6,1282.6911263018028
2_amr,2014,post,6,0.0
5_emr,2014,post,6,31525.64757115364
3_sear,2014,post,6,41013.083468347046
4_eur,2014,post,6,37.48187804222112
1_afr,2014,post,6,58899.604289226576
6_wpr,2014,post,6,5182.577042102817
2_amr,2015,post,6,0.0
4_eur,2015,post,6,39.986282261318266
6_wpr,2015,post,6,1824.3325864076623
1_afr,2015,post,6,71848.89022186282
5_emr,2015,post,6,26682.83656665803
3_sear,2015,post,6,39949.48258461594
2_amr,2016,post,6,0.0
1_afr,2016,post,6,91225.23205591917
3_sear,2016,post,6,29665.429899481293
5_emr,2016,post,6,22235.642763419124
6_wpr,2016,post,6,1444.522019555252
4_eur,2016,post,6,38.494102923614854
1_afr,2017,post,6,43382.444183044434
2_amr,2017,post,6,0.0
4_eur,2017,post,6,37.33864181580912
3_sear,2017,post,6,26659.348308636585
5_emr,2017,post,6,20524.533730812112
6_wpr,2017,post,6,1045.9622188271273
5_emr,2000,post,7,31134.744107869246
6_wpr,2000,post,7,14453.625528677512
1_afr,2000,post,7,136472.47222341906
2_amr,2000,post,7,8413.302614929362
3_sear,2000,post,7,91703.40117421278
4_eur,2000,post,7,4521.538808489223
5_emr,2001,post,7,29720.331624813192
2_amr,2001,post,7,7406.218644247374
3_sear,2001,post,7,84548.56767882587
6_wpr,2001,post,7,12669.042253888882
1_afr,2001,post,7,138981.8435487537
4_eur,2001,post,7,4038.3070785637688
5_emr,2002,post,7,29165.954529673676
3_sear,2002,post,7,84649.89218283002
4_eur,2002,post,7,3664.6698140925523
1_afr,2002,post,7,132804.08569468604
6_wpr,2002,post,7,11288.82576758834
2_amr,2002,post,7,6507.67696595099
6_wpr,2003,post,7,10263.885471130958
4_eur,2003,post,7,3378.2875158500046
3_sear,2003,post,7,80087.75485427097
1_afr,2003,post,7,139965.16971529962
5_emr,2003,post,7,26857.03717552962
2_amr,2003,post,7,5980.5892804469895
4_eur,2004,post,7,3039.0628515279054
5_emr,2004,post,7,26286.74576908188
6_wpr,2004,post,7,9055.433671842502
1_afr,2004,post,7,127768.61803373351
3_sear,2004,post,7,75613.14764667804
2_amr,2004,post,7,5662.154989617953
4_eur,2005,post,7,2812.099765172988
2_amr,2005,post,7,5267.495798629593
6_wpr,2005,post,7,9305.070249428014
5_emr,2005,post,7,27307.15513880589
3_sear,2005,post,7,67575.86097588946
1_afr,2005,post,7,129469.20397123785
1_afr,2006,post,7,101844.53310091973
2_amr,2006,post,7,5021.332243156193
5_emr,2006,post,7,26528.007546772656
4_eur,2006,post,7,2627.873890436462
3_sear,2006,post,7,63432.98407100737
6_wpr,2006,post,7,7913.667482021827
5_emr,2007,post,7,25291.652715117703
1_afr,2007,post,7,98080.38871630978
6_wpr,2007,post,7,7766.214211038741
2_amr,2007,post,7,4491.555347967405
3_sear,2007,post,7,59027.12395346947
4_eur,2007,post,7,2457.7552733796842
5_emr,2008,post,7,22431.84304639858
6_wpr,2008,post,7,7707.572963764736
3_sear,2008,post,7,54481.37025540742
2_amr,2008,post,7,4233.258201053182
4_eur,2008,post,7,2164.859272111813
1_afr,2008,post,7,110798.86599897433
5_emr,2009,post,7,20767.94956680734
1_afr,2009,post,7,92610.67253859768
6_wpr,2009,post,7,7453.732890132798
4_eur,2009,post,7,1968.3427619846948
2_amr,2009,post,7,3938.4358454664502
3_sear,2009,post,7,49893.94259190392
6_wpr,2010,post,7,7213.268345427389
4_eur,2010,post,7,1751.9316529808966
1_afr,2010,post,7,76686.85670665835
3_sear,2010,post,7,45620.1749123822
2_amr,2010,post,7,3936.717757274411
5_emr,2010,post,7,19437.90676575287
1_afr,2011,post,7,72419.7613303858
4_eur,2011,post,7,1585.408377178922
5_emr,2011,post,7,18283.032546905593
3_sear,2011,post,7,41752.58474983055
2_amr,2011,post,7,3324.025134710999
6_wpr,2011,post,7,6670.195452797403
2_amr,2012,post,7,2973.766253278824
6_wpr,2012,post,7,5945.250554937629
5_emr,2012,post,7,18380.030072951267
3_sear,2012,post,7,38145.360536099215
1_afr,2012,post,7,81204.35438976908
4_eur,2012,post,7,1419.0564838653368
1_afr,2013,post,7,72705.81166100064
5_emr,2013,post,7,14860.049779249948
2_amr,2013,post,7,2781.891463538983
4_eur,2013,post,7,1352.4045805449978
3_sear,2013,post,7,33661.48578473711
6_wpr,2013,post,7,5315.3156915421505
2_amr,2014,post,7,2526.456276771074
5_emr,2014,post,7,13544.491888144503
3_sear,2014,post,7,30361.601789242766
4_eur,2014,post,7,1213.3285296095253
1_afr,2014,post,7,56340.14015679885
6_wpr,2014,post,7,4808.37001645507
2_amr,2015,post,7,2386.514770748983
4_eur,2015,post,7,1189.2881655248866
6_wpr,2015,post,7,4311.421460967941
1_afr,2015,post,7,60535.22990467361
5_emr,2015,post,7,12653.176319873868
3_sear,2015,post,7,23987.032475986256
2_amr,2016,post,7,2323.643409116883
1_afr,2016,post,7,49642.47075175197
3_sear,2016,post,7,21558.522162943173
5_emr,2016,post,7,12190.400430096652
6_wpr,2016,post,7,3964.935648973738
4_eur,2016,post,7,1012.6696138386513
1_afr,2017,post,7,56184.42958341159
2_amr,2017,post,7,2271.3041739481278
4_eur,2017,post,7,950.3237082414722
3_sear,2017,post,7,19715.171214001195
5_emr,2017,post,7,11790.197349891576
6_wpr,2017,post,7,3611.547016782522
5_emr,2000,post,8,4361.0
6_wpr,2000,post,8,3132.0
1_afr,2000,post,8,642947.0273608363
2_amr,2000,post,8,189.0
3_sear,2000,post,8,5644.0
4_eur,2000,post,8,1.6092292586073307
5_emr,2001,post,8,4426.0
2_amr,2001,post,8,170.0
3_sear,2001,post,8,5924.0
6_wpr,2001,post,8,2586.0
1_afr,2001,post,8,643817.2114177116
4_eur,2001,post,8,0.0
5_emr,2002,post,8,4518.0
3_sear,2002,post,8,5517.0
4_eur,2002,post,8,0.0
1_afr,2002,post,8,643371.4582847452
6_wpr,2002,post,8,2081.0
2_amr,2002,post,8,146.0
6_wpr,2003,post,8,2331.0
4_eur,2003,post,8,0.0
3_sear,2003,post,8,5923.0
1_afr,2003,post,8,634786.2518826313
5_emr,2003,post,8,4140.0
2_amr,2003,post,8,141.0
4_eur,2004,post,8,1.634932333794123
5_emr,2004,post,8,3910.0
6_wpr,2004,post,8,2910.0
1_afr,2004,post,8,627560.5152994135
3_sear,2004,post,8,6264.0
2_amr,2004,post,8,136.0
4_eur,2005,post,8,1.1343454471069563
2_amr,2005,post,8,138.0
6_wpr,2005,post,8,2034.0
5_emr,2005,post,8,4383.0
3_sear,2005,post,8,6866.0
1_afr,2005,post,8,601590.0541757323
1_afr,2006,post,8,579295.5233351047
2_amr,2006,post,8,120.59050738952439
5_emr,2006,post,8,3579.0
4_eur,2006,post,8,0.0
3_sear,2006,post,8,5308.0
6_wpr,2006,post,8,2194.0
5_emr,2007,post,8,3320.0
1_afr,2007,post,8,543599.38040937
6_wpr,2007,post,8,1768.0
2_amr,2007,post,8,97.0
3_sear,2007,post,8,5150.0
4_eur,2007,post,8,0.0
5_emr,2008,post,8,2293.0
6_wpr,2008,post,8,1680.0
3_sear,2008,post,8,5448.0
2_amr,2008,post,8,97.0
4_eur,2008,post,8,0.0
