region,year,age_group,cause,death_rate
6_wpr,2005,post,7,0.3954440653324127
5_emr,2005,post,7,1.8484516143798828
3_sear,2005,post,7,1.7105649709701538
1_afr,2005,post,7,4.297467231750488
1_afr,2006,post,7,3.310837745666504
2_amr,2006,post,7,0.3223712742328644
5_emr,2006,post,7,1.7619463205337524
4_eur,2006,post,7,0.2438945174217224
3_sear,2006,post,7,1.614995002746582
6_wpr,2006,post,7,0.3340212404727936
5_emr,2007,post,7,1.6456280946731567
1_afr,2007,post,7,3.1236331462860107
6_wpr,2007,post,7,0.32524219155311584
2_amr,2007,post,7,0.2895229756832123
3_sear,2007,post,7,1.5143672227859497
4_eur,2007,post,7,0.22494789958000183
5_emr,2008,post,7,1.4289361238479614
6_wpr,2008,post,7,0.3200939893722534
3_sear,2008,post,7,1.4107130765914917
2_amr,2008,post,7,0.27400875091552734
4_eur,2008,post,7,0.19565065205097198
1_afr,2008,post,7,3.458513021469116
5_emr,2009,post,7,1.295600414276123
1_afr,2009,post,7,2.8350064754486084
6_wpr,2009,post,7,0.30706191062927246
4_eur,2009,post,7,0.17603106796741486
2_amr,2009,post,7,0.25599202513694763
3_sear,2009,post,7,1.305488109588623
6_wpr,2010,post,7,0.2951437830924988
4_eur,2010,post,7,0.1554761826992035
1_afr,2010,post,7,2.3040547370910645
3_sear,2010,post,7,1.2068185806274414
2_amr,2010,post,7,0.2569034695625305
5_emr,2010,post,7,1.1893503665924072
1_afr,2011,post,7,2.1375138759613037
4_eur,2011,post,7,0.1400543749332428
5_emr,2011,post,7,1.1000800132751465
3_sear,2011,post,7,1.1163336038589478
2_amr,2011,post,7,0.2176949381828308
6_wpr,2011,post,7,0.2716573178768158
2_amr,2012,post,7,0.19534093141555786
6_wpr,2012,post,7,0.24162107706069946
5_emr,2012,post,7,1.0909719467163086
3_sear,2012,post,7,1.0297871828079224
1_afr,2012,post,7,2.356733798980713
4_eur,2012,post,7,0.12512391805648804
1_afr,2013,post,7,2.0766146183013916
5_emr,2013,post,7,0.8731284737586975
2_amr,2013,post,7,0.18317222595214844
4_eur,2013,post,7,0.11929834634065628
3_sear,2013,post,7,0.9162022471427917
6_wpr,2013,post,7,0.21616196632385254
2_amr,2014,post,7,0.16665147244930267
5_emr,2014,post,7,0.7905728220939636
3_sear,2014,post,7,0.8317556977272034
4_eur,2014,post,7,0.10731064528226852
1_afr,2014,post,7,1.58492112159729
6_wpr,2014,post,7,0.19625236093997955
2_amr,2015,post,7,0.15762820839881897
4_eur,2015,post,7,0.1056721955537796
6_wpr,2015,post,7,0.1771349012851715
1_afr,2015,post,7,1.678407907485962
5_emr,2015,post,7,0.7361192107200623
3_sear,2015,post,7,0.6603115200996399
2_amr,2016,post,7,0.1536344438791275
1_afr,2016,post,7,1.357283592224121
3_sear,2016,post,7,0.5955836176872253
5_emr,2016,post,7,0.7088609933853149
6_wpr,2016,post,7,0.16443777084350586
4_eur,2016,post,7,0.09055584669113159
1_afr,2017,post,7,1.5153144598007202
2_amr,2017,post,7,0.15032708644866943
4_eur,2017,post,7,0.08564174920320511
3_sear,2017,post,7,0.5463090538978577
5_emr,2017,post,7,0.6865065693855286
6_wpr,2017,post,7,0.15151414275169373
5_emr,2000,post,8,0.31336531043052673
6_wpr,2000,post,8,0.13393880426883698
1_afr,2000,post,8,23.68706703186035
2_amr,2000,post,8,0.01188158430159092
3_sear,2000,post,8,0.1419733464717865
4_eur,2000,post,8,0.00015673876623623073
5_emr,2001,post,8,0.3157845735549927
2_amr,2001,post,8,0.010722408071160316
3_sear,2001,post,8,0.14890992641448975
6_wpr,2001,post,8,0.11119353771209717
1_afr,2001,post,8,23.235177993774414
4_eur,2001,post,8,0.0
5_emr,2002,post,8,0.31927967071533203
3_sear,2002,post,8,0.13867813348770142
4_eur,2002,post,8,0.0
1_afr,2002,post,8,22.74134635925293
6_wpr,2002,post,8,0.08954853564500809
2_amr,2002,post,8,0.00923929549753666
6_wpr,2003,post,8,0.10007048398256302
4_eur,2003,post,8,0.0
3_sear,2003,post,8,0.14903056621551514
1_afr,2003,post,8,21.973003387451172
5_emr,2003,post,8,0.2890717387199402
2_amr,2003,post,8,0.008953394368290901
4_eur,2004,post,8,0.00015593472926411778
5_emr,2004,post,8,0.26912543177604675
6_wpr,2004,post,8,0.12438017129898071
1_afr,2004,post,8,21.27170753479004
3_sear,2004,post,8,0.15795888006687164
2_amr,2004,post,8,0.00866620521992445
4_eur,2005,post,8,0.0001067780758603476
2_amr,2005,post,8,0.008825711905956268
6_wpr,2005,post,8,0.0864403173327446
5_emr,2005,post,8,0.2966901361942291
3_sear,2005,post,8,0.17380081117153168
1_afr,2005,post,8,19.96855926513672
1_afr,2006,post,8,18.832168579101562
2_amr,2006,post,8,0.007741952780634165
5_emr,2006,post,8,0.23771125078201294
4_eur,2006,post,8,0.0
3_sear,2006,post,8,0.13514094054698944
6_wpr,2006,post,8,0.09260467439889908
5_emr,2007,post,8,0.21601930260658264
1_afr,2007,post,8,17.312379837036133
6_wpr,2007,post,8,0.07404228299856186
2_amr,2007,post,8,0.006252562161535025
3_sear,2007,post,8,0.13212555646896362
4_eur,2007,post,8,0.0
5_emr,2008,post,8,0.14606693387031555
6_wpr,2008,post,8,0.06977007538080215
3_sear,2008,post,8,0.1410677582025528
2_amr,2008,post,8,0.006278579588979483
4_eur,2008,post,8,0.0
1_afr,2008,post,8,15.57039737701416
5_emr,2009,post,8,0.13231775164604187
1_afr,2009,post,8,14.253442764282227
6_wpr,2009,post,8,0.10710888355970383
4_eur,2009,post,8,0.0
2_amr,2009,post,8,0.006280970759689808
3_sear,2009,post,8,0.13587620854377747
6_wpr,2010,post,8,0.06415523588657379
4_eur,2010,post,8,5.424221672001295e-05
1_afr,2010,post,8,12.940932273864746
3_sear,2010,post,8,0.1595417559146881
2_amr,2010,post,8,0.007113153580576181
5_emr,2010,post,8,0.15633320808410645
1_afr,2011,post,8,11.620997428894043
4_eur,2011,post,8,9.99890617094934e-05
5_emr,2011,post,8,0.12978550791740417
3_sear,2011,post,8,0.13087700307369232
2_amr,2011,post,8,0.0069887880235910416
6_wpr,2011,post,8,0.053800418972969055
2_amr,2012,post,8,0.0061089894734323025
6_wpr,2012,post,8,0.07205653935670853
5_emr,2012,post,8,0.13076208531856537
3_sear,2012,post,8,0.12634311616420746
1_afr,2012,post,8,10.464974403381348
4_eur,2012,post,8,0.00011960971460212022
1_afr,2013,post,8,9.547592163085938
5_emr,2013,post,8,0.11992255598306656
2_amr,2013,post,8,0.0061235371977090836
4_eur,2013,post,8,0.00012107694055885077
3_sear,2013,post,8,0.08443059772253036
6_wpr,2013,post,8,0.10305209457874298
2_amr,2014,post,8,0.004328704439103603
5_emr,2014,post,8,0.15006563067436218
3_sear,2014,post,8,0.06270712614059448
4_eur,2014,post,8,0.0
1_afr,2014,post,8,8.774455070495605
6_wpr,2014,post,8,0.09256783127784729
2_amr,2015,post,8,0.004557418171316385
4_eur,2015,post,8,0.0
6_wpr,2015,post,8,0.04580981284379959
1_afr,2015,post,8,8.10771369934082
5_emr,2015,post,8,0.14398716390132904
3_sear,2015,post,8,0.060506224632263184
2_amr,2016,post,8,0.00674402667209506
1_afr,2016,post,8,7.452288627624512
3_sear,2016,post,8,0.0624079629778862
5_emr,2016,post,8,0.13106809556484222
6_wpr,2016,post,8,0.06880370527505875
4_eur,2016,post,8,3.7858510040678084e-05
1_afr,2017,post,8,6.933441162109375
2_amr,2017,post,8,0.009501317515969276
4_eur,2017,post,8,3.723170084413141e-05
3_sear,2017,post,8,0.05627917870879173
5_emr,2017,post,8,0.13322313129901886
6_wpr,2017,post,8,0.06880243122577667
5_emr,2000,post,9,12.398670196533203
6_wpr,2000,post,9,4.561849594116211
1_afr,2000,post,9,21.089365005493164
2_amr,2000,post,9,2.9901020526885986
3_sear,2000,post,9,13.150651931762695
4_eur,2000,post,9,2.5169222354888916
5_emr,2001,post,9,12.061115264892578
2_amr,2001,post,9,2.739527940750122
3_sear,2001,post,9,12.527652740478516
6_wpr,2001,post,9,4.0387444496154785
1_afr,2001,post,9,20.274337768554688
4_eur,2001,post,9,2.28664493560791
5_emr,2002,post,9,11.67957592010498
3_sear,2002,post,9,11.878581047058105
4_eur,2002,post,9,2.0743744373321533
1_afr,2002,post,9,19.424697875976562
6_wpr,2002,post,9,3.5955097675323486
2_amr,2002,post,9,2.534450054168701
6_wpr,2003,post,9,3.2053935527801514
4_eur,2003,post,9,1.903306007385254
3_sear,2003,post,9,11.295783042907715
1_afr,2003,post,9,18.42738151550293
5_emr,2003,post,9,11.369852066040039
2_amr,2003,post,9,2.3929741382598877
4_eur,2004,post,9,1.7383359670639038
5_emr,2004,post,9,11.03933334350586
6_wpr,2004,post,9,2.8922502994537354
1_afr,2004,post,9,17.600299835205078
3_sear,2004,post,9,10.73780632019043
2_amr,2004,post,9,2.265449047088623
4_eur,2005,post,9,1.6085790395736694
2_amr,2005,post,9,2.0609278678894043
6_wpr,2005,post,9,2.6436960697174072
5_emr,2005,post,9,10.640338897705078
3_sear,2005,post,9,10.21187973022461
1_afr,2005,post,9,16.817214965820312
1_afr,2006,post,9,16.324617385864258
2_amr,2006,post,9,1.9666591882705688
5_emr,2006,post,9,10.265853881835938
4_eur,2006,post,9,1.4738820791244507
3_sear,2006,post,9,9.67678451538086
6_wpr,2006,post,9,2.488001585006714
5_emr,2007,post,9,9.772204399108887
1_afr,2007,post,9,15.631722450256348
6_wpr,2007,post,9,2.371230125427246
2_amr,2007,post,9,1.825425386428833
3_sear,2007,post,9,9.122057914733887
4_eur,2007,post,9,1.34849214553833
5_emr,2008,post,9,9.24808120727539
6_wpr,2008,post,9,2.2652697563171387
3_sear,2008,post,9,8.559908866882324
2_amr,2008,post,9,1.702674388885498
4_eur,2008,post,9,1.2261195182800293
1_afr,2008,post,9,14.862615585327148
5_emr,2009,post,9,8.648212432861328
1_afr,2009,post,9,14.308174133300781
6_wpr,2009,post,9,2.14056658744812
4_eur,2009,post,9,1.1676877737045288
2_amr,2009,post,9,1.668078064918518
3_sear,2009,post,9,7.998978137969971
6_wpr,2010,post,9,1.9958796501159668
4_eur,2010,post,9,1.0458508729934692
1_afr,2010,post,9,13.826189994812012
3_sear,2010,post,9,7.454329490661621
2_amr,2010,post,9,1.5667144060134888
5_emr,2010,post,9,8.1454439163208
1_afr,2011,post,9,13.176596641540527
4_eur,2011,post,9,0.9747790694236755
5_emr,2011,post,9,7.731341361999512
3_sear,2011,post,9,6.948730945587158
2_amr,2011,post,9,1.5189851522445679
6_wpr,2011,post,9,1.8608427047729492
2_amr,2012,post,9,1.4138529300689697
6_wpr,2012,post,9,1.7406156063079834
5_emr,2012,post,9,7.388175964355469
3_sear,2012,post,9,6.453481197357178
1_afr,2012,post,9,12.386392593383789
4_eur,2012,post,9,0.9064719080924988
1_afr,2013,post,9,11.738927841186523
5_emr,2013,post,9,6.650807857513428
2_amr,2013,post,9,1.3667662143707275
4_eur,2013,post,9,0.8886703848838806
3_sear,2013,post,9,5.906026363372803
6_wpr,2013,post,9,1.659680724143982
2_amr,2014,post,9,1.2762497663497925
5_emr,2014,post,9,6.186558723449707
3_sear,2014,post,9,5.433869361877441
4_eur,2014,post,9,0.8192206025123596
1_afr,2014,post,9,11.157954216003418
6_wpr,2014,post,9,1.570224404335022
2_amr,2015,post,9,1.1806325912475586
4_eur,2015,post,9,0.7775334119796753
6_wpr,2015,post,9,1.4905635118484497
1_afr,2015,post,9,10.30760669708252
5_emr,2015,post,9,5.883127689361572
3_sear,2015,post,9,4.769473552703857
2_amr,2016,post,9,1.1692992448806763
1_afr,2016,post,9,9.990854263305664
3_sear,2016,post,9,4.382168769836426
5_emr,2016,post,9,5.72426700592041
6_wpr,2016,post,9,1.4064756631851196
4_eur,2016,post,9,0.7079681754112244
1_afr,2017,post,9,9.5737886428833
2_amr,2017,post,9,1.1279942989349365
4_eur,2017,post,9,0.6686201691627502
3_sear,2017,post,9,4.062999725341797
5_emr,2017,post,9,5.572607517242432
6_wpr,2017,post,9,1.3289501667022705
5_emr,2000,post,10,1.0429502725601196
6_wpr,2000,post,10,0.23829780519008636
1_afr,2000,post,10,1.5205588340759277
2_amr,2000,post,10,0.3647482395172119
3_sear,2000,post,10,1.2277036905288696
4_eur,2000,post,10,0.43249329924583435
5_emr,2001,post,10,1.0191117525100708
2_amr,2001,post,10,0.3457825481891632
3_sear,2001,post,10,1.1969767808914185
6_wpr,2001,post,10,0.23692335188388824
1_afr,2001,post,10,1.4737739562988281
4_eur,2001,post,10,0.4109629988670349
5_emr,2002,post,10,0.9890876412391663
3_sear,2002,post,10,1.1620237827301025
4_eur,2002,post,10,0.3901933431625366
1_afr,2002,post,10,1.4276657104492188
6_wpr,2002,post,10,0.22341454029083252
2_amr,2002,post,10,0.3421146273612976
6_wpr,2003,post,10,0.20740504562854767
4_eur,2003,post,10,0.3635350465774536
3_sear,2003,post,10,1.1305315494537354
1_afr,2003,post,10,1.3694781064987183
5_emr,2003,post,10,0.95856112241745
2_amr,2003,post,10,0.32682427763938904
4_eur,2004,post,10,0.3482292890548706
5_emr,2004,post,10,0.9291606545448303
6_wpr,2004,post,10,0.20940083265304565
1_afr,2004,post,10,1.3247145414352417
3_sear,2004,post,10,1.1000146865844727
2_amr,2004,post,10,0.32382732629776
4_eur,2005,post,10,0.3340205252170563
2_amr,2005,post,10,0.32023218274116516
6_wpr,2005,post,10,0.200417160987854
5_emr,2005,post,10,0.8931293487548828
3_sear,2005,post,10,1.0696237087249756
1_afr,2005,post,10,1.2851221561431885
1_afr,2006,post,10,1.2687848806381226
2_amr,2006,post,10,0.3200673460960388
5_emr,2006,post,10,0.8677597045898438
4_eur,2006,post,10,0.309854120016098
3_sear,2006,post,10,1.045483946800232
6_wpr,2006,post,10,0.20417532324790955
5_emr,2007,post,10,0.8411489725112915
1_afr,2007,post,10,1.2472621202468872
6_wpr,2007,post,10,0.20092850923538208
2_amr,2007,post,10,0.3169233202934265
3_sear,2007,post,10,1.0189756155014038
4_eur,2007,post,10,0.3115760087966919
5_emr,2008,post,10,0.8221487402915955
6_wpr,2008,post,10,0.200162872672081
3_sear,2008,post,10,0.9897627234458923
2_amr,2008,post,10,0.3080751299858093
4_eur,2008,post,10,0.3089669346809387
1_afr,2008,post,10,1.2215341329574585
5_emr,2009,post,10,0.8014191389083862
1_afr,2009,post,10,1.2121883630752563
6_wpr,2009,post,10,0.20218375325202942
4_eur,2009,post,10,0.2722766697406769
2_amr,2009,post,10,0.2942233681678772
3_sear,2009,post,10,0.9600295424461365
6_wpr,2010,post,10,0.20565064251422882
4_eur,2010,post,10,0.264750599861145
1_afr,2010,post,10,1.200985312461853
3_sear,2010,post,10,0.9252134561538696
2_amr,2010,post,10,0.297311931848526
5_emr,2010,post,10,0.7788773775100708
1_afr,2011,post,10,1.1864992380142212
4_eur,2011,post,10,0.2457236796617508
5_emr,2011,post,10,0.7619569301605225
3_sear,2011,post,10,0.8886370062828064
2_amr,2011,post,10,0.2976839542388916
6_wpr,2011,post,10,0.20523381233215332
2_amr,2012,post,10,0.2922530472278595
6_wpr,2012,post,10,0.19597502052783966
5_emr,2012,post,10,0.744873583316803
3_sear,2012,post,10,0.8474245667457581
1_afr,2012,post,10,1.161008358001709
4_eur,2012,post,10,0.25948625802993774
1_afr,2013,post,10,1.153096318244934
5_emr,2013,post,10,0.7480177879333496
2_amr,2013,post,10,0.2728504240512848
4_eur,2013,post,10,0.24933607876300812
3_sear,2013,post,10,0.8102820515632629
6_wpr,2013,post,10,0.1889139711856842
2_amr,2014,post,10,0.27974987030029297
5_emr,2014,post,10,0.7610312104225159
3_sear,2014,post,10,0.7667561173439026
4_eur,2014,post,10,0.2518214285373688
1_afr,2014,post,10,1.153691053390503
6_wpr,2014,post,10,0.18580059707164764
2_amr,2015,post,10,0.2737066447734833
4_eur,2015,post,10,0.23176229000091553
6_wpr,2015,post,10,0.1852918416261673
1_afr,2015,post,10,1.1358264684677124
5_emr,2015,post,10,0.7383532524108887
3_sear,2015,post,10,0.7491416931152344
2_amr,2016,post,10,0.2755308747291565
1_afr,2016,post,10,1.117694616317749
3_sear,2016,post,10,0.6998143196105957
5_emr,2016,post,10,0.7288663387298584
6_wpr,2016,post,10,0.17992545664310455
4_eur,2016,post,10,0.21954800188541412
1_afr,2017,post,10,1.07564115524292
2_amr,2017,post,10,0.26058071851730347
4_eur,2017,post,10,0.21817605197429657
3_sear,2017,post,10,0.6555944085121155
5_emr,2017,post,10,0.7144904136657715
6_wpr,2017,post,10,0.17483638226985931
5_emr,2000,post,11,0.757003664970398
6_wpr,2000,post,11,0.09998241811990738
1_afr,2000,post,11,1.3410996198654175
2_amr,2000,post,11,0.1721298098564148
3_sear,2000,post,11,0.41093042492866516
4_eur,2000,post,11,0.24953320622444153
5_emr,2001,post,11,0.7321139574050903
2_amr,2001,post,11,0.1665055751800537
3_sear,2001,post,11,0.40859588980674744
6_wpr,2001,post,11,0.09695415198802948
1_afr,2001,post,11,1.30501389503479
4_eur,2001,post,11,0.23516197502613068
5_emr,2002,post,11,0.7053323984146118
3_sear,2002,post,11,0.403618723154068
4_eur,2002,post,11,0.22154965996742249
1_afr,2002,post,11,1.2706780433654785
6_wpr,2002,post,11,0.0907461866736412
2_amr,2002,post,11,0.16502536833286285
6_wpr,2003,post,11,0.08873111754655838
4_eur,2003,post,11,0.20624768733978271
3_sear,2003,post,11,0.3998120129108429
1_afr,2003,post,11,1.225537896156311
5_emr,2003,post,11,0.685431718826294
2_amr,2003,post,11,0.15823404490947723
4_eur,2004,post,11,0.19242815673351288
5_emr,2004,post,11,0.6654158234596252
6_wpr,2004,post,11,0.08438824862241745
1_afr,2004,post,11,1.1900157928466797
3_sear,2004,post,11,0.39529553055763245
2_amr,2004,post,11,0.15905256569385529
4_eur,2005,post,11,0.18409934639930725
2_amr,2005,post,11,0.15548154711723328
6_wpr,2005,post,11,0.08433789014816284
5_emr,2005,post,11,0.6454018354415894
3_sear,2005,post,11,0.3890845477581024
1_afr,2005,post,11,1.154531478881836
1_afr,2006,post,11,1.1443443298339844
2_amr,2006,post,11,0.15791642665863037
5_emr,2006,post,11,0.6263241767883301
4_eur,2006,post,11,0.17772288620471954
3_sear,2006,post,11,0.3731580078601837
6_wpr,2006,post,11,0.086300328373909
5_emr,2007,post,11,0.6081489324569702
1_afr,2007,post,11,1.1279726028442383
6_wpr,2007,post,11,0.08509004861116409
2_amr,2007,post,11,0.1517631858587265
3_sear,2007,post,11,0.3560543358325958
4_eur,2007,post,11,0.17067693173885345
5_emr,2008,post,11,0.5933491587638855
6_wpr,2008,post,11,0.08426528424024582
3_sear,2008,post,11,0.33870431780815125
2_amr,2008,post,11,0.14609692990779877
4_eur,2008,post,11,0.16534827649593353
1_afr,2008,post,11,1.1099306344985962
5_emr,2009,post,11,0.5777801871299744
1_afr,2009,post,11,1.1100573539733887
6_wpr,2009,post,11,0.08204655349254608
4_eur,2009,post,11,0.15646620094776154
2_amr,2009,post,11,0.13781000673770905
3_sear,2009,post,11,0.32139772176742554
6_wpr,2010,post,11,0.08299874514341354
4_eur,2010,post,11,0.14688393473625183
1_afr,2010,post,11,1.105411171913147
3_sear,2010,post,11,0.30416956543922424
2_amr,2010,post,11,0.14331412315368652
5_emr,2010,post,11,0.5585561990737915
1_afr,2011,post,11,1.101610541343689
4_eur,2011,post,11,0.14420244097709656
5_emr,2011,post,11,0.544037401676178
3_sear,2011,post,11,0.2877222001552582
2_amr,2011,post,11,0.1357923448085785
6_wpr,2011,post,11,0.08516347408294678
2_amr,2012,post,11,0.13180693984031677
6_wpr,2012,post,11,0.0843401774764061
5_emr,2012,post,11,0.5308026075363159
3_sear,2012,post,11,0.2734168469905853
1_afr,2012,post,11,1.0852590799331665
4_eur,2012,post,11,0.14460889995098114
1_afr,2013,post,11,1.086248517036438
5_emr,2013,post,11,0.5455559492111206
2_amr,2013,post,11,0.12741565704345703
4_eur,2013,post,11,0.13786908984184265
3_sear,2013,post,11,0.26395294070243835
6_wpr,2013,post,11,0.08492887765169144
2_amr,2014,post,11,0.13166052103042603
5_emr,2014,post,11,0.5634962320327759
3_sear,2014,post,11,0.25307172536849976
4_eur,2014,post,11,0.13452638685703278
1_afr,2014,post,11,1.0968966484069824
6_wpr,2014,post,11,0.08668069541454315
2_amr,2015,post,11,0.13272543251514435
4_eur,2015,post,11,0.12768514454364777
6_wpr,2015,post,11,0.08902503550052643
1_afr,2015,post,11,1.089315414428711
5_emr,2015,post,11,0.5505455732345581
3_sear,2015,post,11,0.2496769279241562
2_amr,2016,post,11,0.12911902368068695
1_afr,2016,post,11,1.0761115550994873
3_sear,2016,post,11,0.23882652819156647
5_emr,2016,post,11,0.5416935682296753
6_wpr,2016,post,11,0.08836258202791214
4_eur,2016,post,11,0.12934553623199463
1_afr,2017,post,11,1.0412007570266724
2_amr,2017,post,11,0.12354445457458496
4_eur,2017,post,11,0.1214350163936615
3_sear,2017,post,11,0.22798804938793182
5_emr,2017,post,11,0.5294851660728455
6_wpr,2017,post,11,0.08798356354236603
5_emr,2000,post,12,0.0
6_wpr,2000,post,12,0.006537619046866894
1_afr,2000,post,12,0.0
2_amr,2000,post,12,0.0
3_sear,2000,post,12,0.0
4_eur,2000,post,12,0.0
5_emr,2001,post,12,0.0
2_amr,2001,post,12,0.0
3_sear,2001,post,12,0.0
6_wpr,2001,post,12,0.005991497542709112
1_afr,2001,post,12,0.0
4_eur,2001,post,12,0.0
5_emr,2002,post,12,0.0
3_sear,2002,post,12,0.0
4_eur,2002,post,12,0.0
1_afr,2002,post,12,0.0
6_wpr,2002,post,12,0.006570217665284872
2_amr,2002,post,12,0.0
6_wpr,2003,post,12,0.007691501639783382
4_eur,2003,post,12,0.0
3_sear,2003,post,12,0.0
1_afr,2003,post,12,0.0
5_emr,2003,post,12,0.0
2_amr,2003,post,12,0.0
4_eur,2004,post,12,0.0
5_emr,2004,post,12,0.0
6_wpr,2004,post,12,0.009368553757667542
1_afr,2004,post,12,0.0
3_sear,2004,post,12,0.0
2_amr,2004,post,12,0.0
4_eur,2005,post,12,0.0
2_amr,2005,post,12,0.0
6_wpr,2005,post,12,0.01163087785243988
5_emr,2005,post,12,0.0
3_sear,2005,post,12,0.0
1_afr,2005,post,12,0.0
1_afr,2006,post,12,0.0
2_amr,2006,post,12,0.0
5_emr,2006,post,12,0.0
4_eur,2006,post,12,0.0
3_sear,2006,post,12,0.0
6_wpr,2006,post,12,0.013477463275194168
5_emr,2007,post,12,0.0
1_afr,2007,post,12,0.0
6_wpr,2007,post,12,0.014437133446335793
2_amr,2007,post,12,0.0
3_sear,2007,post,12,0.0
4_eur,2007,post,12,0.0
5_emr,2008,post,12,0.0
6_wpr,2008,post,12,0.016888577491044998
3_sear,2008,post,12,0.0
2_amr,2008,post,12,0.0
4_eur,2008,post,12,0.0
1_afr,2008,post,12,0.0
5_emr,2009,post,12,0.0
1_afr,2009,post,12,0.0
6_wpr,2009,post,12,0.01805480383336544
4_eur,2009,post,12,0.0
2_amr,2009,post,12,0.0
3_sear,2009,post,12,0.0
6_wpr,2010,post,12,0.01939227245748043
4_eur,2010,post,12,0.0
1_afr,2010,post,12,0.0
3_sear,2010,post,12,0.0
2_amr,2010,post,12,0.0
5_emr,2010,post,12,0.0
1_afr,2011,post,12,0.0
4_eur,2011,post,12,0.0
5_emr,2011,post,12,0.0
3_sear,2011,post,12,0.0
2_amr,2011,post,12,0.0
6_wpr,2011,post,12,0.020115548744797707
2_amr,2012,post,12,0.0
6_wpr,2012,post,12,0.017872706055641174
5_emr,2012,post,12,0.0
3_sear,2012,post,12,0.0
1_afr,2012,post,12,0.0
4_eur,2012,post,12,0.0
1_afr,2013,post,12,0.0
5_emr,2013,post,12,0.0
2_amr,2013,post,12,0.0
4_eur,2013,post,12,0.0
3_sear,2013,post,12,0.0
6_wpr,2013,post,12,0.017360351979732513
2_amr,2014,post,12,0.0
5_emr,2014,post,12,0.0
3_sear,2014,post,12,0.0
4_eur,2014,post,12,0.0
1_afr,2014,post,12,0.0
6_wpr,2014,post,12,0.01694045029580593
2_amr,2015,post,12,0.0
4_eur,2015,post,12,0.0
6_wpr,2015,post,12,0.015857497230172157
1_afr,2015,post,12,0.0
5_emr,2015,post,12,0.0
3_sear,2015,post,12,0.0
2_amr,2016,post,12,0.0
1_afr,2016,post,12,0.0
3_sear,2016,post,12,0.0
5_emr,2016,post,12,0.0
6_wpr,2016,post,12,0.01486795675009489
4_eur,2016,post,12,0.0
1_afr,2017,post,12,0.0
2_amr,2017,post,12,0.0
4_eur,2017,post,12,0.0
3_sear,2017,post,12,0.0
5_emr,2017,post,12,0.0
6_wpr,2017,post,12,0.01397247426211834
5_emr,2000,post,13,4.338803768157959
6_wpr,2000,post,13,1.3326090574264526
1_afr,2000,post,13,9.132243156433105
2_amr,2000,post,13,1.6468324661254883
3_sear,2000,post,13,4.774263381958008
4_eur,2000,post,13,0.9991406202316284
5_emr,2001,post,13,4.241902828216553
2_amr,2001,post,13,1.5501551628112793
3_sear,2001,post,13,4.506192207336426
6_wpr,2001,post,13,1.2485673427581787
1_afr,2001,post,13,8.872556686401367
4_eur,2001,post,13,0.9004961252212524
5_emr,2002,post,13,4.143042087554932
3_sear,2002,post,13,4.231367588043213
4_eur,2002,post,13,0.8098204135894775
1_afr,2002,post,13,8.615978240966797
6_wpr,2002,post,13,1.1699410676956177
2_amr,2002,post,13,1.426413655281067
6_wpr,2003,post,13,1.0703538656234741
4_eur,2003,post,13,0.7298116683959961
3_sear,2003,post,13,3.9908435344696045
1_afr,2003,post,13,8.284594535827637
5_emr,2003,post,13,4.053630352020264
2_amr,2003,post,13,1.3568624258041382
4_eur,2004,post,13,0.6406379342079163
5_emr,2004,post,13,3.9574215412139893
6_wpr,2004,post,13,0.9725049138069153
1_afr,2004,post,13,8.02071762084961
3_sear,2004,post,13,3.764467716217041
2_amr,2004,post,13,1.199863076210022
4_eur,2005,post,13,0.5727323293685913
2_amr,2005,post,13,1.101094365119934
6_wpr,2005,post,13,0.8826077580451965
5_emr,2005,post,13,3.852398157119751
3_sear,2005,post,13,3.546679735183716
1_afr,2005,post,13,7.765583515167236
1_afr,2006,post,13,7.668020248413086
2_amr,2006,post,13,0.9729860424995422
5_emr,2006,post,13,3.771211624145508
4_eur,2006,post,13,0.5206552147865295
3_sear,2006,post,13,3.3373301029205322
6_wpr,2006,post,13,0.7939990162849426
5_emr,2007,post,13,3.691073417663574
1_afr,2007,post,13,7.538223743438721
6_wpr,2007,post,13,0.7398635149002075
2_amr,2007,post,13,0.8945699334144592
3_sear,2007,post,13,3.130549192428589
4_eur,2007,post,13,0.5038496851921082
5_emr,2008,post,13,3.6385388374328613
6_wpr,2008,post,13,0.7036512494087219
3_sear,2008,post,13,2.9387810230255127
2_amr,2008,post,13,0.8352430462837219
4_eur,2008,post,13,0.47716274857521057
1_afr,2008,post,13,7.397748947143555
5_emr,2009,post,13,3.575695037841797
1_afr,2009,post,13,7.372381210327148
6_wpr,2009,post,13,0.6915926337242126
4_eur,2009,post,13,0.4430280029773712
2_amr,2009,post,13,0.7718400359153748
3_sear,2009,post,13,2.7541310787200928
6_wpr,2010,post,13,0.7179586291313171
4_eur,2010,post,13,0.41979870200157166
1_afr,2010,post,13,7.327642917633057
3_sear,2010,post,13,2.570338726043701
2_amr,2010,post,13,0.746268093585968
5_emr,2010,post,13,3.5106260776519775
1_afr,2011,post,13,7.267326831817627
4_eur,2011,post,13,0.41556403040885925
5_emr,2011,post,13,3.4641778469085693
3_sear,2011,post,13,2.3889272212982178
2_amr,2011,post,13,0.7044546604156494
6_wpr,2011,post,13,0.6865875124931335
2_amr,2012,post,13,0.6642317175865173
6_wpr,2012,post,13,0.6596090793609619
