region,year,age_group,cause,fraction_of_deaths
2_amr,2011,post,5,5.8375735534355044e-05
6_wpr,2011,post,5,0.00027358782244846225
2_amr,2012,post,5,9.899161523208022e-05
6_wpr,2012,post,5,0.000251200603088364
5_emr,2012,post,5,0.00013978789502289146
3_sear,2012,post,5,0.0002418554649921134
1_afr,2012,post,5,0.00012212173896841705
4_eur,2012,post,5,0.0
1_afr,2013,post,5,0.00011968696344411
5_emr,2013,post,5,0.00014298982569016516
2_amr,2013,post,5,5.196665006224066e-05
4_eur,2013,post,5,0.0
3_sear,2013,post,5,0.0002440877869958058
6_wpr,2013,post,5,0.00023944950953591615
2_amr,2014,post,5,6.756052607670426e-05
5_emr,2014,post,5,0.00013932141882833093
3_sear,2014,post,5,0.00023788047838024795
4_eur,2014,post,5,0.0
1_afr,2014,post,5,0.00012205683742649853
6_wpr,2014,post,5,0.00017941821715794504
2_amr,2015,post,5,5.567445623455569e-05
4_eur,2015,post,5,0.0
6_wpr,2015,post,5,0.00012248018174432218
1_afr,2015,post,5,0.00012084071204299107
5_emr,2015,post,5,0.00013969349674880505
3_sear,2015,post,5,0.00023631750082131475
2_amr,2016,post,5,7.180640386650339e-05
1_afr,2016,post,5,0.00011941947741433978
3_sear,2016,post,5,0.00023824311210773885
5_emr,2016,post,5,0.00014335974992718548
6_wpr,2016,post,5,0.0001219382174895145
4_eur,2016,post,5,0.0
1_afr,2017,post,5,0.00012241285003256053
2_amr,2017,post,5,6.885413313284516e-05
4_eur,2017,post,5,0.0
3_sear,2017,post,5,0.00023753015557304025
5_emr,2017,post,5,0.0001451841671951115
6_wpr,2017,post,5,0.00012002244329778478
5_emr,2000,post,6,0.06376610696315765
6_wpr,2000,post,6,0.021803777664899826
1_afr,2000,post,6,0.10654883831739426
2_amr,2000,post,6,8.062520464591216e-06
3_sear,2000,post,6,0.06966201215982437
4_eur,2000,post,6,0.0004902401706203818
5_emr,2001,post,6,0.0678071528673172
2_amr,2001,post,6,0.0
3_sear,2001,post,6,0.08277447521686554
6_wpr,2001,post,6,0.021136898547410965
1_afr,2001,post,6,0.09882768988609314
4_eur,2001,post,6,0.00045173714170232415
5_emr,2002,post,6,0.0635753720998764
3_sear,2002,post,6,0.07403736561536789
4_eur,2002,post,6,0.0006558315362781286
1_afr,2002,post,6,0.09716203063726425
6_wpr,2002,post,6,0.02200537919998169
2_amr,2002,post,6,1.3158671208657324e-05
6_wpr,2003,post,6,0.02198236621916294
4_eur,2003,post,6,0.0006260757800191641
3_sear,2003,post,6,0.08246991038322449
1_afr,2003,post,6,0.10849309712648392
5_emr,2003,post,6,0.07124257832765579
2_amr,2003,post,6,9.46226191445021e-06
4_eur,2004,post,6,0.0005616677808575332
5_emr,2004,post,6,0.055777743458747864
6_wpr,2004,post,6,0.020150894299149513
1_afr,2004,post,6,0.05035323277115822
3_sear,2004,post,6,0.09923507273197174
2_amr,2004,post,6,0.0
4_eur,2005,post,6,0.0007959117647260427
2_amr,2005,post,6,1.0619591193972155e-05
6_wpr,2005,post,6,0.020713159814476967
5_emr,2005,post,6,0.040558427572250366
3_sear,2005,post,6,0.0769524797797203
1_afr,2005,post,6,0.08502946048974991
1_afr,2006,post,6,0.0307401604950428
2_amr,2006,post,6,0.0
5_emr,2006,post,6,0.03505895659327507
4_eur,2006,post,6,0.0008576677646487951
3_sear,2006,post,6,0.09864474833011627
6_wpr,2006,post,6,0.018156755715608597
5_emr,2007,post,6,0.023132478818297386
1_afr,2007,post,6,0.019798463210463524
6_wpr,2007,post,6,0.02271752431988716
2_amr,2007,post,6,0.0
3_sear,2007,post,6,0.06772588193416595
4_eur,2007,post,6,0.0006080541643314064
5_emr,2008,post,6,0.018056301400065422
6_wpr,2008,post,6,0.01954059675335884
3_sear,2008,post,6,0.06650939583778381
2_amr,2008,post,6,0.0
4_eur,2008,post,6,0.00036913613439537585
1_afr,2008,post,6,0.03245849162340164
5_emr,2009,post,6,0.022883595898747444
1_afr,2009,post,6,0.029042476788163185
6_wpr,2009,post,6,0.015301820822060108
4_eur,2009,post,6,0.0003400979330763221
2_amr,2009,post,6,0.0
3_sear,2009,post,6,0.08483052998781204
6_wpr,2010,post,6,0.011594314128160477
4_eur,2010,post,6,0.000689603912178427
1_afr,2010,post,6,0.028274357318878174
3_sear,2010,post,6,0.06684429943561554
2_amr,2010,post,6,0.0
5_emr,2010,post,6,0.023723464459180832
1_afr,2011,post,6,0.04478463903069496
4_eur,2011,post,6,0.0006723927799612284
5_emr,2011,post,6,0.07553315162658691
3_sear,2011,post,6,0.07214134186506271
2_amr,2011,post,6,0.0
6_wpr,2011,post,6,0.008281880989670753
2_amr,2012,post,6,0.0
6_wpr,2012,post,6,0.004949378315359354
5_emr,2012,post,6,0.06223088875412941
3_sear,2012,post,6,0.05070475861430168
1_afr,2012,post,6,0.03203996270895004
4_eur,2012,post,6,0.0006636501639150083
1_afr,2013,post,6,0.050692711025476456
5_emr,2013,post,6,0.04661497101187706
2_amr,2013,post,6,1.3201964065956417e-05
4_eur,2013,post,6,0.000679764780215919
3_sear,2013,post,6,0.040021661669015884
6_wpr,2013,post,6,0.006930272560566664
2_amr,2014,post,6,0.0
5_emr,2014,post,6,0.07301803678274155
3_sear,2014,post,6,0.06123770400881767
4_eur,2014,post,6,0.0006705474806949496
1_afr,2014,post,6,0.03205789253115654
6_wpr,2014,post,6,0.028814639896154404
2_amr,2015,post,6,0.0
4_eur,2015,post,6,0.000754368316847831
6_wpr,2015,post,6,0.010824978351593018
1_afr,2015,post,6,0.04005848243832588
5_emr,2015,post,6,0.06416511535644531
3_sear,2015,post,6,0.06422968953847885
2_amr,2016,post,6,0.0
1_afr,2016,post,6,0.05183412507176399
3_sear,2016,post,6,0.05194978788495064
5_emr,2016,post,6,0.05545420944690704
6_wpr,2016,post,6,0.00903546903282404
4_eur,2016,post,6,0.0007644637953490019
1_afr,2017,post,6,0.026080753654241562
2_amr,2017,post,6,0.0
4_eur,2017,post,6,0.0007804722990840673
3_sear,2017,post,6,0.05009857937693596
5_emr,2017,post,6,0.05289741978049278
6_wpr,2017,post,6,0.006883918307721615
5_emr,2000,post,7,0.05402011796832085
6_wpr,2000,post,7,0.03709477558732033
1_afr,2000,post,7,0.04542272537946701
2_amr,2000,post,7,0.039212800562381744
3_sear,2000,post,7,0.05436526983976364
4_eur,2000,post,7,0.03892636299133301
5_emr,2001,post,7,0.052723661065101624
2_amr,2001,post,7,0.03673446178436279
3_sear,2001,post,7,0.051926542073488235
6_wpr,2001,post,7,0.03546058014035225
1_afr,2001,post,7,0.047226302325725555
4_eur,2001,post,7,0.03765205666422844
5_emr,2002,post,7,0.05335445702075958
3_sear,2002,post,7,0.055171433836221695
4_eur,2002,post,7,0.036763858050107956
1_afr,2002,post,7,0.045997362583875656
6_wpr,2002,post,7,0.034238480031490326
2_amr,2002,post,7,0.03429840877652168
6_wpr,2003,post,7,0.03367478772997856
4_eur,2003,post,7,0.03630133718252182
3_sear,2003,post,7,0.05440807342529297
1_afr,2003,post,7,0.04894303157925606
5_emr,2003,post,7,0.049848522990942
2_amr,2003,post,7,0.03342399746179581
4_eur,2004,post,7,0.03474867716431618
5_emr,2004,post,7,0.05050774663686752
6_wpr,2004,post,7,0.03193405270576477
1_afr,2004,post,7,0.04883325472474098
3_sear,2004,post,7,0.0518428310751915
2_amr,2004,post,7,0.03348683565855026
4_eur,2005,post,7,0.03404133394360542
2_amr,2005,post,7,0.03295500949025154
6_wpr,2005,post,7,0.035070985555648804
5_emr,2005,post,7,0.054192740470170975
3_sear,2005,post,7,0.0514693483710289
1_afr,2005,post,7,0.04905419424176216
1_afr,2006,post,7,0.04209776595234871
2_amr,2006,post,7,0.03324439004063606
5_emr,2006,post,7,0.05386392027139664
4_eur,2006,post,7,0.03345716744661331
3_sear,2006,post,7,0.05009327456355095
6_wpr,2006,post,7,0.03151838108897209
5_emr,2007,post,7,0.05307678133249283
1_afr,2007,post,7,0.04236799106001854
6_wpr,2007,post,7,0.03230081871151924
2_amr,2007,post,7,0.03145875781774521
3_sear,2007,post,7,0.051412053406238556
4_eur,2007,post,7,0.032761991024017334
5_emr,2008,post,7,0.04841156676411629
6_wpr,2008,post,7,0.033625293523073196
3_sear,2008,post,7,0.04980608448386192
2_amr,2008,post,7,0.031249137595295906
4_eur,2008,post,7,0.030148925259709358
1_afr,2008,post,7,0.048891324549913406
5_emr,2009,post,7,0.0456872433423996
1_afr,2009,post,7,0.04248473793268204
6_wpr,2009,post,7,0.033700354397296906
4_eur,2009,post,7,0.028578249737620354
2_amr,2009,post,7,0.03049387037754059
3_sear,2009,post,7,0.04907356575131416
6_wpr,2010,post,7,0.03397943079471588
4_eur,2010,post,7,0.026462383568286896
1_afr,2010,post,7,0.03643527626991272
3_sear,2010,post,7,0.04930688440799713
2_amr,2010,post,7,0.024643298238515854
5_emr,2010,post,7,0.04369548708200455
1_afr,2011,post,7,0.03509799763560295
4_eur,2011,post,7,0.024816347286105156
5_emr,2011,post,7,0.03967369720339775
3_sear,2011,post,7,0.04848114773631096
2_amr,2011,post,7,0.028046583756804466
6_wpr,2011,post,7,0.032751694321632385
2_amr,2012,post,7,0.026081549003720284
6_wpr,2012,post,7,0.030683694407343864
5_emr,2012,post,7,0.0412098690867424
3_sear,2012,post,7,0.04905126988887787
1_afr,2012,post,7,0.041389647871255875
4_eur,2012,post,7,0.023059209808707237
1_afr,2013,post,7,0.03761126846075058
5_emr,2013,post,7,0.03464190289378166
2_amr,2013,post,7,0.025350302457809448
4_eur,2013,post,7,0.022965816780924797
3_sear,2013,post,7,0.04744195193052292
6_wpr,2013,post,7,0.02871820516884327
2_amr,2014,post,7,0.023838991299271584
5_emr,2014,post,7,0.03137103468179703
3_sear,2014,post,7,0.04533369839191437
4_eur,2014,post,7,0.021706338971853256
1_afr,2014,post,7,0.030664827674627304
6_wpr,2014,post,7,0.026734083890914917
2_amr,2015,post,7,0.02319977805018425
4_eur,2015,post,7,0.022436726838350296
6_wpr,2015,post,7,0.025582529604434967
1_afr,2015,post,7,0.033750686794519424
5_emr,2015,post,7,0.030427517369389534
3_sear,2015,post,7,0.03856569528579712
2_amr,2016,post,7,0.02286488004028797
1_afr,2016,post,7,0.028206825256347656
3_sear,2016,post,7,0.03775305673480034
5_emr,2016,post,7,0.03040204383432865
6_wpr,2016,post,7,0.024800628423690796
4_eur,2016,post,7,0.020110853016376495
1_afr,2017,post,7,0.03377708047628403
2_amr,2017,post,7,0.02314775623381138
4_eur,2017,post,7,0.019864175468683243
3_sear,2017,post,7,0.03704899549484253
5_emr,2017,post,7,0.030386609956622124
6_wpr,2017,post,7,0.023769114166498184
5_emr,2000,post,8,0.007566522341221571
6_wpr,2000,post,8,0.008038179948925972
1_afr,2000,post,8,0.2139948457479477
2_amr,2000,post,8,0.000880893028806895
3_sear,2000,post,8,0.0033459782134741545
4_eur,2000,post,8,1.3854009921487886e-05
5_emr,2001,post,8,0.007851692847907543
2_amr,2001,post,8,0.0008431912283413112
3_sear,2001,post,8,0.003638297552242875
6_wpr,2001,post,8,0.0072382004000246525
1_afr,2001,post,8,0.2187703400850296
4_eur,2001,post,8,0.0
5_emr,2002,post,8,0.008264959789812565
3_sear,2002,post,8,0.0035957612562924623
4_eur,2002,post,8,0.0
1_afr,2002,post,8,0.22283494472503662
6_wpr,2002,post,8,0.006311575882136822
2_amr,2002,post,8,0.0007694861851632595
6_wpr,2003,post,8,0.0076477788388729095
4_eur,2003,post,8,0.0
3_sear,2003,post,8,0.0040238238871097565
1_afr,2003,post,8,0.22197210788726807
5_emr,2003,post,8,0.00768412696197629
2_amr,2003,post,8,0.0007880132761783898
4_eur,2004,post,8,1.8693834135774523e-05
5_emr,2004,post,8,0.007512732874602079
6_wpr,2004,post,8,0.010262135416269302
1_afr,2004,post,8,0.23985406756401062
3_sear,2004,post,8,0.004294801969081163
2_amr,2004,post,8,0.0008043244015425444
4_eur,2005,post,8,1.3731600120081566e-05
2_amr,2005,post,8,0.000863368739373982
6_wpr,2005,post,8,0.007666184566915035
5_emr,2005,post,8,0.00869833491742611
3_sear,2005,post,8,0.005229508504271507
1_afr,2005,post,8,0.22793462872505188
1_afr,2006,post,8,0.23945367336273193
2_amr,2006,post,8,0.0007983852992765605
5_emr,2006,post,8,0.007266997825354338
4_eur,2006,post,8,0.0
3_sear,2006,post,8,0.004191748332232237
6_wpr,2006,post,8,0.008738214150071144
5_emr,2007,post,8,0.00696731498464942
1_afr,2007,post,8,0.23481976985931396
6_wpr,2007,post,8,0.007353370077908039
2_amr,2007,post,8,0.0006793859065510333
3_sear,2007,post,8,0.004485600162297487
4_eur,2007,post,8,0.0
5_emr,2008,post,8,0.004948667250573635
6_wpr,2008,post,8,0.007329219486564398
3_sear,2008,post,8,0.004980483092367649
2_amr,2008,post,8,0.0007160362438298762
4_eur,2008,post,8,0.0
1_afr,2008,post,8,0.2201111763715744
5_emr,2009,post,8,0.004665970336645842
1_afr,2009,post,8,0.21359872817993164
6_wpr,2009,post,8,0.011755307205021381
4_eur,2009,post,8,0.0
2_amr,2009,post,8,0.0007481917273253202
3_sear,2009,post,8,0.005107614677399397
6_wpr,2010,post,8,0.00738608930259943
4_eur,2010,post,8,9.232142474502325e-06
1_afr,2010,post,8,0.20464202761650085
3_sear,2010,post,8,0.006518383976072073
2_amr,2010,post,8,0.0006823246367275715
5_emr,2010,post,8,0.005743518006056547
1_afr,2011,post,8,0.19081689417362213
4_eur,2011,post,8,1.7717142327455804e-05
5_emr,2011,post,8,0.004680633079260588
3_sear,2011,post,8,0.005683844909071922
2_amr,2011,post,8,0.0009003959130495787
6_wpr,2011,post,8,0.006486315280199051
2_amr,2012,post,8,0.0008156606345437467
6_wpr,2012,post,8,0.009150529280304909
5_emr,2012,post,8,0.004939346574246883
3_sear,2012,post,8,0.00601803045719862
1_afr,2012,post,8,0.18378892540931702
4_eur,2012,post,8,2.204299198638182e-05
1_afr,2013,post,8,0.1729242503643036
5_emr,2013,post,8,0.004758000373840332
2_amr,2013,post,8,0.0008474731002934277
4_eur,2013,post,8,2.330821007490158e-05
3_sear,2013,post,8,0.004371908493340015
6_wpr,2013,post,8,0.013690989464521408
2_amr,2014,post,8,0.0006192081491462886
5_emr,2014,post,8,0.00595481414347887
3_sear,2014,post,8,0.00341776548884809
4_eur,2014,post,8,0.0
1_afr,2014,post,8,0.16976690292358398
6_wpr,2014,post,8,0.012609865516424179
2_amr,2015,post,8,0.000670762499794364
4_eur,2015,post,8,0.0
6_wpr,2015,post,8,0.006616036407649517
1_afr,2015,post,8,0.16303600370883942
5_emr,2015,post,8,0.005951715633273125
3_sear,2015,post,8,0.0035338844172656536
2_amr,2016,post,8,0.0010036900639533997
1_afr,2016,post,8,0.1548721343278885
3_sear,2016,post,8,0.00395593699067831
5_emr,2016,post,8,0.0056213256902992725
6_wpr,2016,post,8,0.010377026163041592
4_eur,2016,post,8,8.407705536228605e-06
1_afr,2017,post,8,0.154549703001976
2_amr,2017,post,8,0.001463037566281855
4_eur,2017,post,8,8.63570676301606e-06
3_sear,2017,post,8,0.0038166805170476437
5_emr,2017,post,8,0.005896810907870531
6_wpr,2017,post,8,0.010793531313538551
5_emr,2000,post,9,0.2993784248828888
6_wpr,2000,post,9,0.27377405762672424
1_afr,2000,post,9,0.1905265748500824
2_amr,2000,post,9,0.22168424725532532
3_sear,2000,post,9,0.3099299371242523
4_eur,2000,post,9,0.22246865928173065
5_emr,2001,post,9,0.299888551235199
2_amr,2001,post,9,0.21543163061141968
3_sear,2001,post,9,0.30608657002449036
6_wpr,2001,post,9,0.2629041373729706
1_afr,2001,post,9,0.19089260697364807
4_eur,2001,post,9,0.21860703825950623
5_emr,2002,post,9,0.30234062671661377
3_sear,2002,post,9,0.3079976439476013
4_eur,2002,post,9,0.21414072811603546
1_afr,2002,post,9,0.1903361976146698
6_wpr,2002,post,9,0.2534193694591522
2_amr,2002,post,9,0.21107934415340424
6_wpr,2003,post,9,0.2449687421321869
4_eur,2003,post,9,0.21208925545215607
3_sear,2003,post,9,0.30498602986335754
1_afr,2003,post,9,0.18615411221981049
5_emr,2003,post,9,0.3022342622280121
2_amr,2003,post,9,0.21061234176158905
4_eur,2004,post,9,0.20839594304561615
5_emr,2004,post,9,0.3081669509410858
6_wpr,2004,post,9,0.2386285960674286
1_afr,2004,post,9,0.19845625758171082
3_sear,2004,post,9,0.2919541597366333
2_amr,2004,post,9,0.21025995910167694
4_eur,2005,post,9,0.20686236023902893
2_amr,2005,post,9,0.20160876214504242
6_wpr,2005,post,9,0.23446308076381683
5_emr,2005,post,9,0.31195253133773804
3_sear,2005,post,9,0.3072661757469177
1_afr,2005,post,9,0.1919630616903305
1_afr,2006,post,9,0.20756980776786804
2_amr,2006,post,9,0.20281080901622772
5_emr,2006,post,9,0.3138342797756195
4_eur,2006,post,9,0.20218543708324432
3_sear,2006,post,9,0.30015069246292114
6_wpr,2006,post,9,0.2347688227891922
5_emr,2007,post,9,0.31518492102622986
1_afr,2007,post,9,0.21202385425567627
6_wpr,2007,post,9,0.23549428582191467
2_amr,2007,post,9,0.1983456164598465
3_sear,2007,post,9,0.30968955159187317
4_eur,2007,post,9,0.19639787077903748
5_emr,2008,post,9,0.3133198618888855
6_wpr,2008,post,9,0.23796246945858002
3_sear,2008,post,9,0.30221280455589294
2_amr,2008,post,9,0.19418030977249146
4_eur,2008,post,9,0.18893973529338837
1_afr,2008,post,9,0.21010559797286987
5_emr,2009,post,9,0.30496513843536377
1_afr,2009,post,9,0.2144189178943634
6_wpr,2009,post,9,0.23492932319641113
4_eur,2009,post,9,0.18957148492336273
2_amr,2009,post,9,0.19870209693908691
3_sear,2009,post,9,0.30068323016166687
6_wpr,2010,post,9,0.22978241741657257
4_eur,2010,post,9,0.17800608277320862
1_afr,2010,post,9,0.21864108741283417
3_sear,2010,post,9,0.30456089973449707
2_amr,2010,post,9,0.15028606355190277
5_emr,2010,post,9,0.2992551028728485
1_afr,2011,post,9,0.21635983884334564
4_eur,2011,post,9,0.17272189259529114
5_emr,2011,post,9,0.2788259983062744
3_sear,2011,post,9,0.3017757833003998
2_amr,2011,post,9,0.19569745659828186
6_wpr,2011,post,9,0.22434791922569275
2_amr,2012,post,9,0.1887749582529068
6_wpr,2012,post,9,0.2210424542427063
5_emr,2012,post,9,0.27907755970954895
3_sear,2012,post,9,0.3073950409889221
1_afr,2012,post,9,0.2175334244966507
4_eur,2012,post,9,0.16705459356307983
1_afr,2013,post,9,0.2126133143901825
5_emr,2013,post,9,0.2638748586177826
2_amr,2013,post,9,0.1891549676656723
4_eur,2013,post,9,0.17107564210891724
3_sear,2013,post,9,0.3058204650878906
6_wpr,2013,post,9,0.22049695253372192
2_amr,2014,post,9,0.1825636774301529
5_emr,2014,post,9,0.24549129605293274
3_sear,2014,post,9,0.2961655855178833
4_eur,2014,post,9,0.16570845246315002
1_afr,2014,post,9,0.21588250994682312
6_wpr,2014,post,9,0.21390065550804138
2_amr,2015,post,9,0.17376594245433807
4_eur,2015,post,9,0.16508887708187103
6_wpr,2015,post,9,0.21527312695980072
1_afr,2015,post,9,0.20727309584617615
5_emr,2015,post,9,0.2431793361902237
3_sear,2015,post,9,0.2785625457763672
2_amr,2016,post,9,0.17402273416519165
1_afr,2016,post,9,0.20762814581394196
3_sear,2016,post,9,0.27777838706970215
5_emr,2016,post,9,0.24550572037696838
6_wpr,2016,post,9,0.2121257185935974
4_eur,2016,post,9,0.15722721815109253
1_afr,2017,post,9,0.21340429782867432
2_amr,2017,post,9,0.1736914962530136
4_eur,2017,post,9,0.1550830900669098
3_sear,2017,post,9,0.27554014325141907
5_emr,2017,post,9,0.24665847420692444
6_wpr,2017,post,9,0.20848196744918823
5_emr,2000,post,10,0.025183089077472687
6_wpr,2000,post,10,0.014301163144409657
1_afr,2000,post,10,0.013737105764448643
2_amr,2000,post,10,0.027042200788855553
3_sear,2000,post,10,0.028934091329574585
4_eur,2000,post,10,0.03822772204875946
5_emr,2001,post,10,0.02533927746117115
2_amr,2001,post,10,0.027191728353500366
3_sear,2001,post,10,0.029245581477880478
6_wpr,2001,post,10,0.015422645956277847
1_afr,2001,post,10,0.013876288197934628
4_eur,2001,post,10,0.03928874433040619
5_emr,2002,post,10,0.02560378797352314
3_sear,2002,post,10,0.030129913240671158
4_eur,2002,post,10,0.040280234068632126
1_afr,2002,post,10,0.013989225029945374
6_wpr,2002,post,10,0.015746744349598885
2_amr,2002,post,10,0.028492702171206474
6_wpr,2003,post,10,0.01585070602595806
4_eur,2003,post,10,0.04050944745540619
3_sear,2003,post,10,0.03052433952689171
1_afr,2003,post,10,0.013834519311785698
5_emr,2003,post,10,0.025480544194579124
2_amr,2003,post,10,0.028764717280864716
4_eur,2004,post,10,0.04174657538533211
5_emr,2004,post,10,0.025937853381037712
6_wpr,2004,post,10,0.017276868224143982
1_afr,2004,post,10,0.014937125146389008
3_sear,2004,post,10,0.02990870364010334
2_amr,2004,post,10,0.030054934322834015
4_eur,2005,post,10,0.04295485466718674
2_amr,2005,post,10,0.03132648020982742
6_wpr,2005,post,10,0.017774518579244614
5_emr,2005,post,10,0.02618468925356865
3_sear,2005,post,10,0.03218400478363037
1_afr,2005,post,10,0.014669251628220081
1_afr,2006,post,10,0.016132777556777
2_amr,2006,post,10,0.03300679475069046
5_emr,2006,post,10,0.026528017595410347
4_eur,2006,post,10,0.042505428194999695
3_sear,2006,post,10,0.03242840617895126
6_wpr,2006,post,10,0.01926606521010399
5_emr,2007,post,10,0.027129750698804855
1_afr,2007,post,10,0.016917478293180466
6_wpr,2007,post,10,0.01995483785867691
2_amr,2007,post,10,0.034435998648405075
3_sear,2007,post,10,0.034593742340803146
4_eur,2007,post,10,0.045378733426332474
5_emr,2008,post,10,0.027853945270180702
6_wpr,2008,post,10,0.021026747301220894
3_sear,2008,post,10,0.03494417667388916
2_amr,2008,post,10,0.0351342149078846
4_eur,2008,post,10,0.04761047661304474
1_afr,2008,post,10,0.017268236726522446
5_emr,2009,post,10,0.028260743245482445
1_afr,2009,post,10,0.01816556788980961
6_wpr,2009,post,10,0.022189870476722717
4_eur,2009,post,10,0.0442035086452961
2_amr,2009,post,10,0.035048000514507294
3_sear,2009,post,10,0.03608771041035652
6_wpr,2010,post,10,0.023676227778196335
4_eur,2010,post,10,0.045061126351356506
1_afr,2010,post,10,0.018991835415363312
3_sear,2010,post,10,0.03780136629939079
2_amr,2010,post,10,0.02851945534348488
5_emr,2010,post,10,0.028615139424800873
1_afr,2011,post,10,0.019482329487800598
4_eur,2011,post,10,0.04353997856378555
5_emr,2011,post,10,0.0274795014411211
3_sear,2011,post,10,0.03859253600239754
2_amr,2011,post,10,0.038351915776729584
6_wpr,2011,post,10,0.02474351041018963
2_amr,2012,post,10,0.039021071046590805
6_wpr,2012,post,10,0.02488705702126026
5_emr,2012,post,10,0.028136512264609337
3_sear,2012,post,10,0.04036489501595497
1_afr,2012,post,10,0.020389968529343605
4_eur,2012,post,10,0.04782097786664963
1_afr,2013,post,10,0.020884670317173004
5_emr,2013,post,10,0.029678061604499817
2_amr,2013,post,10,0.03776140511035919
4_eur,2013,post,10,0.04799904674291611
3_sear,2013,post,10,0.04195728898048401
6_wpr,2013,post,10,0.025098172947764397
2_amr,2014,post,10,0.04001737758517265
5_emr,2014,post,10,0.030198782682418823
3_sear,2014,post,10,0.04179098457098007
4_eur,2014,post,10,0.05093736574053764
1_afr,2014,post,10,0.02232144959270954
6_wpr,2014,post,10,0.02531031332910061
2_amr,2015,post,10,0.04028424993157387
4_eur,2015,post,10,0.049208659678697586
6_wpr,2015,post,10,0.026760589331388474
1_afr,2015,post,10,0.022840052843093872
5_emr,2015,post,10,0.030519863590598106
3_sear,2015,post,10,0.04375384747982025
2_amr,2016,post,10,0.04100630059838295
1_afr,2016,post,10,0.02322772890329361
3_sear,2016,post,10,0.04436006397008896
5_emr,2016,post,10,0.03126004710793495
6_wpr,2016,post,10,0.027136491611599922
4_eur,2016,post,10,0.048757731914520264
1_afr,2017,post,10,0.023976553231477737
2_amr,2017,post,10,0.04012489318847656
4_eur,2017,post,10,0.05060484632849693
3_sear,2017,post,10,0.044460393488407135
5_emr,2017,post,10,0.03162525221705437
6_wpr,2017,post,10,0.02742783911526203
5_emr,2000,post,11,0.018278619274497032
6_wpr,2000,post,11,0.0060003274120390415
1_afr,2000,post,11,0.01211582776159048
2_amr,2000,post,11,0.012761592864990234
3_sear,2000,post,11,0.009684664197266102
4_eur,2000,post,11,0.022056031972169876
5_emr,2001,post,11,0.018203340470790863
2_amr,2001,post,11,0.013093704357743263
3_sear,2001,post,11,0.009983171708881855
6_wpr,2001,post,11,0.006311279721558094
1_afr,2001,post,11,0.012287330813705921
4_eur,2001,post,11,0.022481873631477356
5_emr,2002,post,11,0.01825842447578907
3_sear,2002,post,11,0.010465359315276146
4_eur,2002,post,11,0.022870898246765137
1_afr,2002,post,11,0.012450954876840115
6_wpr,2002,post,11,0.006395988631993532
2_amr,2002,post,11,0.013743985444307327
6_wpr,2003,post,11,0.006781179457902908
4_eur,2003,post,11,0.022982599213719368
3_sear,2003,post,11,0.010794920846819878
1_afr,2003,post,11,0.012380429543554783
5_emr,2003,post,11,0.018220197409391403
2_amr,2003,post,11,0.013926620595157146
4_eur,2004,post,11,0.023068754002451897
5_emr,2004,post,11,0.01857532188296318
6_wpr,2004,post,11,0.0069625540636479855
1_afr,2004,post,11,0.013418298214673996
3_sear,2004,post,11,0.010747835971415043
2_amr,2004,post,11,0.01476192381232977
4_eur,2005,post,11,0.02367507293820381
2_amr,2005,post,11,0.015209867618978024
6_wpr,2005,post,11,0.007479725405573845
5_emr,2005,post,11,0.018921835348010063
3_sear,2005,post,11,0.011707200668752193
1_afr,2005,post,11,0.013178602792322636
1_afr,2006,post,11,0.014550499618053436
2_amr,2006,post,11,0.016285058110952377
5_emr,2006,post,11,0.01914716511964798
4_eur,2006,post,11,0.02437981776893139
3_sear,2006,post,11,0.01157446764409542
6_wpr,2006,post,11,0.008143333718180656
5_emr,2007,post,11,0.019614752382040024
1_afr,2007,post,11,0.015299471095204353
6_wpr,2007,post,11,0.00845055840909481
2_amr,2007,post,11,0.016490161418914795
3_sear,2007,post,11,0.012087876908481121
4_eur,2007,post,11,0.02485782839357853
5_emr,2008,post,11,0.02010234259068966
6_wpr,2008,post,11,0.00885191559791565
3_sear,2008,post,11,0.011958162300288677
2_amr,2008,post,11,0.016661522909998894
4_eur,2008,post,11,0.025479458272457123
1_afr,2008,post,11,0.015690552070736885
5_emr,2009,post,11,0.0203744787722826
1_afr,2009,post,11,0.01663505658507347
6_wpr,2009,post,11,0.009004691615700722
4_eur,2009,post,11,0.02540193870663643
2_amr,2009,post,11,0.016415981575846672
3_sear,2009,post,11,0.012081407010555267
6_wpr,2010,post,11,0.009555512107908726
4_eur,2010,post,11,0.024999963119626045
1_afr,2010,post,11,0.01748047024011612
3_sear,2010,post,11,0.012427429668605328
2_amr,2010,post,11,0.013747315853834152
5_emr,2010,post,11,0.02052076905965805
1_afr,2011,post,11,0.018088456243276596
4_eur,2011,post,11,0.02555134706199169
5_emr,2011,post,11,0.019620370119810104
3_sear,2011,post,11,0.012495459988713264
2_amr,2011,post,11,0.017494717612862587
6_wpr,2011,post,11,0.010267524980008602
2_amr,2012,post,11,0.01759861223399639
6_wpr,2012,post,11,0.010710441507399082
5_emr,2012,post,11,0.02005029283463955
3_sear,2012,post,11,0.013023510575294495
1_afr,2012,post,11,0.019059637561440468
4_eur,2012,post,11,0.026650117710232735
1_afr,2013,post,11,0.01967393420636654
5_emr,2013,post,11,0.021645264700055122
2_amr,2013,post,11,0.017633818089962006
4_eur,2013,post,11,0.02654082328081131
3_sear,2013,post,11,0.01366777066141367
